source,target,weight
31200,31212,30.0
31200,31227,7.0
31200,31230,4.0
31200,31265,12.0
31200,31271,10.0
31200,31272,1.0
31200,31108,4.0
31200,31603,3.0
31200,31101,59.0
31200,31241,44.0
31200,31266,23.0
31200,31295,25.0
31200,31203,22.0
31200,31110,23.0
31200,31628,1.0
31200,31229,137.0
31200,31233,14.0
31200,31246,65.0
31200,31257,24.0
31200,31646,3.0
31200,31600,9.0
31200,31314,9.0
31200,31129,7.0
31200,31289,18.0
31200,31248,3.0
31200,31014,2.0
31200,31258,7.0
31200,31228,11.0
31200,31623,1.0
31200,31232,3.0
31200,31215,28.0
31200,31201,84.0
31200,31247,10.0
31200,31288,3.0
31200,31243,1.0
31200,31277,11.0
31200,31290,6.0
31200,31219,4.0
31200,31609,1.0
31200,31321,5.0
31200,31281,35.0
31200,31128,21.0
31200,31214,40.0
31200,31615,1.0
31200,31627,4.0
31232,31314,2.0
31232,31613,11.0
31232,31272,8.0
31232,31609,6.0
31232,31247,1.0
31232,31230,32.0
31232,31241,6.0
31232,31110,7.0
31232,31212,5.0
31232,31257,12.0
31232,31101,4.0
31232,31108,32.0
31232,31266,27.0
31232,31248,5.0
31232,31228,4.0
31232,31200,3.0
31232,31243,8.0
31232,31295,2.0
31232,31281,15.0
31232,31603,10.0
31232,31600,23.0
31232,31289,7.0
31232,31321,8.0
31232,31290,4.0
31232,31277,20.0
31232,31233,8.0
31232,31258,4.0
31232,31288,7.0
31232,31227,6.0
31232,31128,3.0
31232,31623,11.0
31232,31219,11.0
31232,31615,15.0
31232,31627,2.0
31232,31129,5.0
31232,31229,7.0
31232,31249,7.0
31232,31203,16.0
31232,31646,6.0
31232,31214,1.0
31232,31201,13.0
31232,31265,8.0
31232,31246,4.0
31232,31628,3.0
31232,31271,20.0
31002,31321,1.0
31002,31289,4.0
31002,31249,6.0
31002,31277,1.0
31002,31258,2.0
31002,31247,1.0
31002,31014,1.0
31002,31609,8.0
31002,31295,2.0
31002,31646,11.0
31002,31243,2.0
31002,31007,2.0
31002,31064,3.0
31290,31272,28.0
31290,31249,29.0
31290,31609,8.0
31290,31248,48.0
31290,31628,2.0
31290,31129,11.0
31290,31246,2.0
31290,31321,15.0
31290,31227,3.0
31290,31230,4.0
31290,31232,6.0
31290,31108,4.0
31290,31277,36.0
31290,31623,2.0
31290,31265,2.0
31290,31288,42.0
31290,31233,4.0
31290,31613,8.0
31290,31646,15.0
31290,31007,1.0
31290,31257,2.0
31290,31258,107.0
31290,31266,2.0
31290,31064,4.0
31290,31215,12.0
31290,31228,1.0
31290,31128,3.0
31290,31627,1.0
31290,31603,6.0
31290,31247,35.0
31290,31289,59.0
31290,31229,3.0
31290,31219,7.0
31290,31271,17.0
31290,31241,4.0
31290,31243,15.0
31110,31266,15.0
31110,31129,4.0
31110,31200,31.0
31110,31295,14.0
31110,31246,18.0
31110,31014,9.0
31110,31247,1.0
31110,31271,3.0
31110,31314,7.0
31110,31628,2.0
31110,31600,24.0
31110,31212,41.0
31110,31277,6.0
31110,31230,4.0
31110,31214,64.0
31110,31228,9.0
31110,31227,13.0
31110,31241,8.0
31110,31258,1.0
31110,31215,6.0
31110,31233,12.0
31110,31627,7.0
31110,31288,2.0
31110,31249,1.0
31110,31281,9.0
31110,31232,6.0
31110,31128,22.0
31110,31248,3.0
31110,31229,66.0
31110,31321,2.0
31110,31203,23.0
31110,31265,2.0
31110,31257,28.0
31110,31201,54.0
31110,31101,24.0
31110,31603,5.0
31646,31228,4.0
31646,31243,7.0
31646,31603,2.0
31646,31241,3.0
31646,31227,4.0
31646,31613,7.0
31646,31232,20.0
31646,31246,5.0
31646,31233,9.0
31646,31290,4.0
31646,31271,2.0
31646,31249,11.0
31646,31288,3.0
31646,31321,2.0
31646,31203,8.0
31646,31064,7.0
31646,31200,1.0
31646,31265,3.0
31646,31108,74.0
31646,31129,2.0
31646,31266,2.0
31646,31623,28.0
31646,31248,18.0
31646,31128,1.0
31646,31600,1.0
31646,31201,5.0
31646,31627,2.0
31646,31628,36.0
31646,31230,6.0
31646,31314,15.0
31646,31215,14.0
31646,31002,1.0
31646,31277,6.0
31646,31229,1.0
31646,31272,13.0
31646,31295,4.0
31646,31258,11.0
31646,31609,10.0
31646,31257,2.0
31646,31212,6.0
31646,31247,10.0
31646,31289,5.0
31646,31101,3.0
31108,31243,52.0
31108,31615,2.0
31108,31272,18.0
31108,31212,1.0
31108,31248,9.0
31108,31219,4.0
31108,31628,37.0
31108,31265,3.0
31108,31201,3.0
31108,31232,27.0
31108,31600,6.0
31108,31627,16.0
31108,31257,3.0
31108,31288,48.0
31108,31064,5.0
31108,31646,78.0
31108,31314,4.0
31108,31230,6.0
31108,31228,18.0
31108,31603,16.0
31108,31290,6.0
31108,31321,7.0
31108,31227,1.0
31108,31289,2.0
31108,31247,14.0
31108,31249,5.0
31108,31215,11.0
31108,31200,5.0
31108,31203,4.0
31108,31233,1.0
31108,31129,12.0
31108,31246,2.0
31108,31258,8.0
31108,31271,16.0
31108,31613,27.0
31108,31014,3.0
31108,31266,1.0
31108,31241,1.0
31108,31277,24.0
31108,31623,12.0
31108,31609,82.0
31108,31128,2.0
31272,31203,1.0
31272,31321,3.0
31272,31228,4.0
31272,31646,3.0
31272,31215,4.0
31272,31200,6.0
31272,31249,3.0
31272,31219,5.0
31272,31227,1.0
31272,31201,2.0
31272,31288,10.0
31272,31609,7.0
31272,31128,2.0
31272,31623,64.0
31272,31615,25.0
31272,31243,15.0
31272,31295,3.0
31272,31277,11.0
31272,31290,12.0
31272,31289,24.0
31272,31628,57.0
31272,31129,17.0
31272,31271,9.0
31272,31247,24.0
31272,31108,15.0
31272,31230,2.0
31272,31613,18.0
31272,31229,3.0
31272,31212,2.0
31272,31232,12.0
31272,31258,16.0
31272,31248,25.0
31272,31214,6.0
31272,31257,2.0
31272,31603,5.0
31272,31627,5.0
31272,31265,14.0
31014,31215,5.0
31014,31628,2.0
31014,31101,1.0
31014,31201,5.0
31014,31266,4.0
31014,31257,3.0
31014,31295,71.0
31014,31290,1.0
31014,31108,6.0
31014,31228,1.0
31014,31227,1.0
31014,31246,16.0
31014,31200,4.0
31014,31314,28.0
31014,31241,1.0
31014,31229,2.0
31014,31110,3.0
31014,31219,2.0
31014,31233,2.0
31014,31248,1.0
31014,31064,13.0
31014,31289,3.0
31014,31258,5.0
31014,31321,2.0
31014,31272,1.0
31014,31265,1.0
31014,31609,9.0
31014,31247,7.0
31014,31203,1.0
31014,31281,1.0
31014,31288,1.0
31014,31249,1.0
31064,31247,9.0
31064,31257,1.0
31064,31288,1.0
31064,31014,7.0
31064,31101,1.0
31064,31609,3.0
31064,31249,52.0
31064,31646,4.0
31064,31321,5.0
31064,31230,1.0
31064,31002,17.0
31064,31129,5.0
31064,31314,1.0
31064,31233,4.0
31064,31243,15.0
31064,31289,6.0
31064,31295,1.0
31064,31215,6.0
31064,31007,11.0
31064,31258,13.0
31064,31248,3.0
31128,31110,16.0
31128,31246,46.0
31128,31247,2.0
31128,31229,49.0
31128,31265,11.0
31128,31230,1.0
31128,31233,15.0
31128,31281,4.0
31128,31214,12.0
31128,31295,35.0
31128,31215,21.0
31128,31609,1.0
31128,31321,6.0
31128,31258,7.0
31128,31288,8.0
31128,31646,7.0
31128,31257,29.0
31128,31248,4.0
31128,31129,7.0
31128,31603,2.0
31128,31228,8.0
31128,31623,1.0
31128,31201,13.0
31128,31290,4.0
31128,31289,9.0
31128,31249,5.0
31128,31227,19.0
31128,31241,43.0
31128,31314,7.0
31128,31271,1.0
31128,31108,8.0
31128,31277,4.0
31128,31200,22.0
31128,31627,2.0
31128,31266,13.0
31128,31014,9.0
31128,31203,11.0
31128,31232,4.0
31128,31101,12.0
31128,31600,14.0
31128,31212,3.0
31128,31219,2.0
31314,31215,15.0
31314,31288,1.0
31314,31609,9.0
31314,31247,11.0
31314,31257,7.0
31314,31200,7.0
31314,31628,2.0
31314,31615,2.0
31314,31321,1.0
31314,31258,12.0
31314,31110,3.0
31314,31277,2.0
31314,31248,9.0
31314,31064,4.0
31314,31230,2.0
31314,31241,3.0
31314,31289,14.0
31314,31014,22.0
31314,31228,1.0
31314,31281,1.0
31314,31007,2.0
31314,31201,3.0
31314,31603,1.0
31314,31646,16.0
31314,31203,2.0
31314,31627,5.0
31314,31246,6.0
31314,31600,3.0
31628,31603,7.0
31628,31266,2.0
31628,31627,2.0
31628,31314,1.0
31628,31129,3.0
31628,31623,31.0
31628,31613,68.0
31628,31281,2.0
31628,31110,2.0
31628,31128,1.0
31628,31290,2.0
31628,31271,4.0
31628,31247,4.0
31628,31265,2.0
31628,31228,5.0
31628,31249,3.0
31628,31609,44.0
31628,31215,3.0
31628,31241,1.0
31628,31108,66.0
31628,31288,12.0
31628,31277,4.0
31628,31212,3.0
31628,31258,3.0
31628,31230,1.0
31628,31232,5.0
31628,31615,2.0
31628,31219,2.0
31628,31321,4.0
31628,31600,1.0
31628,31646,42.0
31628,31200,1.0
31628,31248,15.0
31628,31272,37.0
31628,31233,1.0
31628,31257,1.0
31628,31243,9.0
31246,31247,2.0
31246,31230,8.0
31246,31603,1.0
31246,31014,9.0
31246,31232,12.0
31246,31214,3.0
31246,31265,3.0
31246,31248,2.0
31246,31277,4.0
31246,31249,3.0
31246,31646,8.0
31246,31281,6.0
31246,31110,15.0
31246,31623,2.0
31246,31129,20.0
31246,31609,6.0
31246,31233,11.0
31246,31289,17.0
31246,31258,2.0
31246,31241,11.0
31246,31600,6.0
31246,31201,24.0
31246,31228,9.0
31246,31101,12.0
31246,31215,5.0
31246,31108,2.0
31246,31229,11.0
31246,31271,1.0
31246,31266,12.0
31246,31219,9.0
31246,31257,29.0
31246,31212,3.0
31246,31227,5.0
31246,31288,2.0
31246,31128,18.0
31246,31203,9.0
31246,31314,9.0
31246,31627,1.0
31246,31295,12.0
31246,31200,57.0
31246,31321,7.0
31246,31290,3.0
31266,31232,50.0
31266,31203,35.0
31266,31628,2.0
31266,31110,13.0
31266,31201,55.0
31266,31290,5.0
31266,31219,6.0
31266,31281,58.0
31266,31603,14.0
31266,31277,12.0
31266,31243,1.0
31266,31288,3.0
31266,31314,1.0
31266,31271,1.0
31266,31321,1.0
31266,31646,3.0
31266,31200,22.0
31266,31214,15.0
31266,31627,1.0
31266,31101,38.0
31266,31228,75.0
31266,31212,18.0
31266,31247,3.0
31266,31257,8.0
31266,31246,42.0
31266,31241,26.0
31266,31600,28.0
31266,31258,4.0
31266,31623,4.0
31266,31227,19.0
31266,31233,10.0
31266,31129,9.0
31266,31108,1.0
31266,31609,2.0
31266,31230,54.0
31266,31229,13.0
31266,31615,2.0
31266,31295,3.0
31266,31248,7.0
31266,31014,7.0
31266,31265,19.0
31266,31289,1.0
31266,31128,37.0
31212,31203,7.0
31212,31232,1.0
31212,31271,3.0
31212,31272,5.0
31212,31246,30.0
31212,31295,9.0
31212,31609,7.0
31212,31266,8.0
31212,31628,11.0
31212,31108,1.0
31212,31247,2.0
31212,31281,15.0
31212,31243,5.0
31212,31201,23.0
31212,31321,5.0
31212,31627,1.0
31212,31229,52.0
31212,31289,7.0
31212,31600,12.0
31212,31219,4.0
31212,31230,4.0
31212,31646,2.0
31212,31228,6.0
31212,31128,2.0
31212,31215,6.0
31212,31615,1.0
31212,31227,5.0
31212,31200,7.0
31212,31277,9.0
31212,31257,26.0
31212,31603,10.0
31212,31110,31.0
31212,31101,9.0
31212,31241,24.0
31212,31290,2.0
31212,31314,6.0
31212,31265,3.0
31212,31288,1.0
31212,31214,20.0
31212,31014,9.0
31212,31129,2.0
31600,31295,2.0
31600,31314,1.0
31600,31623,7.0
31600,31200,9.0
31600,31277,29.0
31600,31229,5.0
31600,31272,2.0
31600,31627,15.0
31600,31203,24.0
31600,31201,24.0
31600,31628,3.0
31600,31265,6.0
31600,31212,4.0
31600,31290,2.0
31600,31108,2.0
31600,31247,5.0
31600,31603,23.0
31600,31101,7.0
31600,31227,53.0
31600,31230,63.0
31600,31243,8.0
31600,31266,26.0
31600,31288,2.0
31600,31257,2.0
31600,31241,11.0
31600,31219,2.0
31600,31246,9.0
31600,31215,1.0
31600,31289,1.0
31600,31233,9.0
31600,31128,19.0
31600,31232,23.0
31600,31613,3.0
31600,31321,4.0
31600,31129,4.0
31600,31248,5.0
31600,31110,20.0
31600,31281,33.0
31600,31271,3.0
31600,31258,2.0
31600,31228,42.0
31600,31615,6.0
31600,31214,7.0
31214,31201,56.0
31214,31246,10.0
31214,31247,18.0
31214,31289,5.0
31214,31219,2.0
31214,31101,36.0
31214,31248,6.0
31214,31288,5.0
31214,31266,6.0
31214,31257,24.0
31214,31227,12.0
31214,31272,4.0
31214,31228,8.0
31214,31014,1.0
31214,31314,1.0
31214,31609,1.0
31214,31281,16.0
31214,31108,2.0
31214,31203,35.0
31214,31233,47.0
31214,31321,5.0
31214,31229,76.0
31214,31600,10.0
31214,31128,27.0
31214,31129,2.0
31214,31232,13.0
31214,31271,8.0
31214,31200,47.0
31214,31603,3.0
31214,31212,30.0
31214,31290,1.0
31214,31277,21.0
31214,31110,53.0
31214,31241,9.0
31214,31623,1.0
31214,31295,2.0
31214,31230,7.0
31214,31215,6.0
31214,31265,8.0
31271,31215,4.0
31271,31609,3.0
31271,31064,1.0
31271,31228,7.0
31271,31321,19.0
31271,31243,44.0
31271,31241,5.0
31271,31108,8.0
31271,31110,1.0
31271,31258,32.0
31271,31257,4.0
31271,31219,24.0
31271,31646,4.0
31271,31265,5.0
31271,31232,23.0
31271,31248,50.0
31271,31627,11.0
31271,31277,5.0
31271,31200,1.0
31271,31603,15.0
31271,31288,16.0
31271,31272,7.0
31271,31214,1.0
31271,31615,4.0
31271,31613,3.0
31271,31266,3.0
31271,31246,2.0
31271,31628,5.0
31271,31203,7.0
31271,31600,4.0
31271,31290,10.0
31271,31249,7.0
31271,31230,9.0
31271,31212,2.0
31271,31128,2.0
31271,31247,47.0
31271,31281,4.0
31271,31129,40.0
31271,31289,32.0
31271,31201,6.0
31271,31623,21.0
31243,31129,9.0
31243,31627,6.0
31243,31215,2.0
31243,31290,8.0
31243,31321,7.0
31243,31266,4.0
31243,31247,32.0
31243,31201,6.0
31243,31628,9.0
31243,31613,9.0
31243,31277,3.0
31243,31609,10.0
31243,31271,25.0
31243,31623,97.0
31243,31257,3.0
31243,31212,1.0
31243,31232,21.0
31243,31281,6.0
31243,31288,18.0
31243,31258,14.0
31243,31603,4.0
31243,31600,4.0
31243,31248,10.0
31243,31646,6.0
31243,31229,4.0
31243,31228,1.0
31243,31108,48.0
31243,31272,4.0
31243,31002,1.0
31243,31227,2.0
31243,31101,3.0
31243,31249,8.0
31243,31230,3.0
31243,31265,7.0
31243,31289,11.0
31243,31233,3.0
31243,31615,7.0
31243,31203,3.0
31243,31064,11.0
31243,31241,3.0
31265,31241,12.0
31265,31230,36.0
31265,31295,6.0
31265,31289,1.0
31265,31214,5.0
31265,31613,21.0
31265,31227,53.0
31265,31129,2.0
31265,31233,15.0
31265,31257,3.0
31265,31247,5.0
31265,31248,2.0
31265,31200,25.0
31265,31229,11.0
31265,31249,2.0
31265,31277,9.0
31265,31281,26.0
31265,31219,4.0
31265,31288,10.0
31265,31290,3.0
31265,31623,17.0
31265,31128,6.0
31265,31203,12.0
31265,31232,9.0
31265,31272,8.0
31265,31266,21.0
31265,31258,4.0
31265,31110,3.0
31265,31243,5.0
31265,31628,11.0
31265,31627,18.0
31265,31201,10.0
31265,31321,3.0
31265,31215,13.0
31265,31271,12.0
31265,31246,4.0
31265,31212,2.0
31265,31600,18.0
31265,31108,5.0
31265,31228,12.0
31265,31064,1.0
31265,31603,26.0
31265,31615,9.0
31265,31101,8.0
31227,31241,6.0
31227,31613,2.0
31227,31230,1.0
31227,31281,5.0
31227,31628,1.0
31227,31289,2.0
31227,31257,5.0
31227,31615,2.0
31227,31258,6.0
31227,31128,6.0
31227,31200,12.0
31227,31321,5.0
31227,31271,5.0
31227,31646,3.0
31227,31295,4.0
31227,31214,7.0
31227,31627,3.0
31227,31203,14.0
31227,31248,1.0
31227,31228,13.0
31227,31101,10.0
31227,31229,3.0
31227,31108,1.0
31227,31277,16.0
31227,31246,2.0
31227,31288,7.0
31227,31219,2.0
31227,31603,11.0
31227,31266,8.0
31227,31623,16.0
31227,31232,8.0
31227,31212,1.0
31227,31215,3.0
31227,31600,33.0
31227,31233,9.0
31227,31201,8.0
31227,31265,29.0
31227,31290,1.0
31037,31258,1.0
31037,31248,2.0
31037,31289,1.0
31037,31014,1.0
31037,31257,1.0
31037,31295,1.0
31201,31219,6.0
31201,31200,104.0
31201,31230,9.0
31201,31627,7.0
31201,31246,15.0
31201,31129,6.0
31201,31277,14.0
31201,31014,1.0
31201,31623,8.0
31201,31266,52.0
31201,31265,12.0
31201,31247,1.0
31201,31272,3.0
31201,31203,17.0
31201,31295,11.0
31201,31214,59.0
31201,31288,6.0
31201,31233,24.0
31201,31002,1.0
31201,31249,1.0
31201,31600,23.0
31201,31110,46.0
31201,31229,79.0
31201,31248,5.0
31201,31321,12.0
31201,31232,12.0
31201,31228,9.0
31201,31101,55.0
31201,31613,1.0
31201,31128,28.0
31201,31257,7.0
31201,31646,1.0
31201,31215,2.0
31201,31241,21.0
31201,31609,2.0
31201,31615,3.0
31201,31108,1.0
31201,31227,16.0
31201,31603,2.0
31201,31212,16.0
31201,31243,6.0
31201,31281,65.0
31201,31271,3.0
31289,31243,8.0
31289,31295,2.0
31289,31615,4.0
31289,31014,3.0
31289,31272,40.0
31289,31227,4.0
31289,31232,14.0
31289,31201,4.0
31289,31290,48.0
31289,31257,10.0
31289,31228,10.0
31289,31266,2.0
31289,31271,23.0
31289,31108,3.0
31289,31230,11.0
31289,31233,10.0
31289,31314,15.0
31289,31628,1.0
31289,31623,13.0
31289,31214,2.0
31289,31248,77.0
31289,31646,5.0
31289,31609,4.0
31289,31129,43.0
31289,31219,31.0
31289,31277,71.0
31289,31265,1.0
31289,31258,22.0
31289,31321,58.0
31289,31600,3.0
31289,31241,2.0
31289,31064,6.0
31289,31627,1.0
31289,31212,2.0
31289,31200,7.0
31289,31215,16.0
31289,31246,8.0
31289,31281,1.0
31289,31203,5.0
31289,31128,6.0
31289,31101,1.0
31289,31110,1.0
31289,31247,82.0
31289,31249,31.0
31289,31288,108.0
31623,31272,74.0
31623,31243,89.0
31623,31108,20.0
31623,31271,35.0
31623,31247,20.0
31623,31101,1.0
31623,31257,3.0
31623,31228,19.0
31623,31214,2.0
31623,31230,27.0
31623,31281,4.0
31623,31227,22.0
31623,31265,18.0
31623,31288,32.0
31623,31646,22.0
31623,31203,2.0
31623,31241,6.0
31623,31246,1.0
31623,31295,1.0
31623,31290,4.0
31623,31200,6.0
31623,31609,5.0
31623,31289,9.0
31623,31314,1.0
31623,31219,45.0
31623,31613,44.0
31623,31321,30.0
31623,31002,1.0
31623,31277,14.0
31623,31215,2.0
31623,31627,71.0
31623,31201,1.0
31623,31266,7.0
31623,31615,287.0
31623,31258,7.0
31623,31212,1.0
31623,31248,25.0
31623,31232,15.0
31623,31128,11.0
31623,31249,1.0
31623,31600,9.0
31623,31628,32.0
31623,31603,69.0
31623,31233,17.0
31229,31603,9.0
31229,31615,1.0
31229,31257,23.0
31229,31248,5.0
31229,31200,157.0
31229,31600,17.0
31229,31246,15.0
31229,31228,12.0
31229,31247,1.0
31229,31249,1.0
31229,31265,11.0
31229,31281,22.0
31229,31623,1.0
31229,31215,5.0
31229,31314,2.0
31229,31232,17.0
31229,31295,3.0
31229,31233,40.0
31229,31241,14.0
31229,31289,1.0
31229,31627,2.0
31229,31227,4.0
31229,31212,56.0
31229,31128,111.0
31229,31108,6.0
31229,31219,3.0
31229,31321,6.0
31229,31203,25.0
31229,31110,37.0
31229,31214,118.0
31229,31014,1.0
31229,31266,20.0
31229,31272,11.0
31229,31290,5.0
31229,31129,17.0
31229,31101,22.0
31229,31277,17.0
31229,31230,12.0
31229,31271,1.0
31229,31243,5.0
31229,31288,2.0
31229,31201,94.0
31229,31064,1.0
31257,31628,1.0
31257,31295,16.0
31257,31266,2.0
31257,31277,5.0
31257,31212,30.0
31257,31200,14.0
31257,31227,3.0
31257,31229,42.0
31257,31129,3.0
31257,31289,8.0
31257,31246,44.0
31257,31101,12.0
31257,31646,1.0
31257,31258,4.0
31257,31108,17.0
31257,31600,4.0
31257,31014,11.0
31257,31249,2.0
31257,31203,4.0
31257,31290,1.0
31257,31110,12.0
31257,31228,12.0
31257,31613,1.0
31257,31128,17.0
31257,31609,3.0
31257,31214,24.0
31257,31233,11.0
31257,31272,3.0
31257,31201,12.0
31257,31265,11.0
31257,31314,3.0
31257,31232,13.0
31257,31215,6.0
31257,31230,3.0
31257,31288,9.0
31257,31603,2.0
31257,31321,5.0
31257,31241,11.0
31257,31247,1.0
31257,31623,1.0
31233,31288,5.0
31233,31257,1.0
31233,31232,8.0
31233,31214,45.0
31233,31265,5.0
31233,31295,3.0
31233,31623,5.0
31233,31613,2.0
31233,31646,8.0
31233,31271,2.0
31233,31201,14.0
31233,31243,2.0
31233,31110,7.0
31233,31247,1.0
31233,31230,6.0
31233,31246,2.0
31233,31277,6.0
31233,31212,1.0
31233,31128,1.0
31233,31258,4.0
31233,31272,4.0
31233,31227,6.0
31233,31600,5.0
31233,31129,5.0
31233,31603,3.0
31233,31200,6.0
31233,31290,2.0
31233,31615,2.0
31233,31108,5.0
31233,31266,12.0
31233,31229,34.0
31233,31228,11.0
31233,31215,1.0
31233,31203,8.0
31233,31241,6.0
31233,31321,2.0
31233,31219,1.0
31233,31609,2.0
31233,31281,5.0
31233,31101,20.0
31219,31247,11.0
31219,31290,2.0
31219,31281,4.0
31219,31288,10.0
31219,31271,18.0
31219,31258,16.0
31219,31613,1.0
31219,31228,10.0
31219,31108,5.0
31219,31600,3.0
31219,31233,2.0
31219,31129,19.0
31219,31272,7.0
31219,31266,5.0
31219,31249,1.0
31219,31277,3.0
31219,31232,6.0
31219,31321,7.0
31219,31265,1.0
31219,31212,2.0
31219,31257,3.0
31219,31227,3.0
31219,31243,10.0
31219,31314,1.0
31219,31241,7.0
31219,31230,1.0
31219,31289,14.0
31219,31214,3.0
31219,31128,1.0
31219,31248,6.0
31219,31623,45.0
31219,31203,6.0
31219,31628,5.0
31219,31200,3.0
31219,31603,2.0
31101,31288,3.0
31101,31203,60.0
31101,31295,3.0
31101,31014,2.0
31101,31321,1.0
31101,31289,5.0
31101,31272,3.0
31101,31110,28.0
31101,31241,34.0
31101,31229,18.0
31101,31233,25.0
31101,31600,8.0
31101,31200,38.0
31101,31281,37.0
31101,31228,21.0
31101,31314,4.0
31101,31271,4.0
31101,31258,4.0
31101,31232,2.0
31101,31214,39.0
31101,31246,19.0
31101,31290,4.0
31101,31212,29.0
31101,31227,13.0
31101,31623,3.0
31101,31257,17.0
31101,31108,2.0
31101,31248,1.0
31101,31201,64.0
31101,31603,8.0
31101,31128,19.0
31101,31266,12.0
31101,31215,20.0
31101,31615,2.0
31101,31230,34.0
31101,31277,10.0
31101,31627,3.0
31101,31247,3.0
31101,31265,9.0
31613,31603,19.0
31613,31228,3.0
31613,31230,7.0
31613,31128,1.0
31613,31277,2.0
31613,31615,33.0
31613,31219,4.0
31613,31609,5.0
31613,31290,8.0
31613,31623,42.0
31613,31627,7.0
31613,31628,61.0
31613,31258,7.0
31613,31600,2.0
