source,target,weight
31128,31241,29.0
31128,31314,7.0
31128,31271,5.0
31128,31108,13.0
31128,31277,7.0
31128,31200,34.0
31128,31627,3.0
31128,31266,21.0
31128,31014,25.0
31128,31064,1.0
31128,31628,1.0
31128,31203,10.0
31128,31232,9.0
31128,31272,1.0
31128,31101,22.0
31128,31613,1.0
31128,31600,5.0
31128,31212,10.0
31128,31219,4.0
31314,31215,31.0
31314,31064,10.0
31314,31128,11.0
31314,31609,10.0
31314,31247,6.0
31314,31257,7.0
31314,31129,1.0
31314,31200,12.0
31314,31290,10.0
31314,31628,2.0
31314,31615,1.0
31314,31321,3.0
31314,31232,1.0
31314,31295,9.0
31314,31258,13.0
31314,31277,6.0
31314,31248,13.0
31314,31230,3.0
31314,31266,6.0
31314,31241,4.0
31314,31101,1.0
31314,31289,49.0
31314,31014,38.0
31314,31271,3.0
31314,31228,1.0
31314,31212,3.0
31314,31281,2.0
31314,31249,7.0
31314,31646,19.0
31314,31623,3.0
31314,31203,2.0
31314,31627,2.0
31314,31229,1.0
31314,31219,1.0
31314,31108,7.0
31314,31246,15.0
31314,31600,5.0
31628,31603,21.0
31628,31266,1.0
31628,31627,11.0
31628,31129,2.0
31628,31101,1.0
31628,31623,36.0
31628,31613,77.0
31628,31281,3.0
31628,31128,1.0
31628,31290,5.0
31628,31271,13.0
31628,31246,1.0
31628,31247,8.0
31628,31265,2.0
31628,31228,2.0
31628,31249,1.0
31628,31609,71.0
31628,31215,6.0
31628,31227,3.0
31628,31241,1.0
31628,31108,69.0
31628,31288,15.0
31628,31289,7.0
31628,31277,4.0
31628,31212,5.0
31628,31258,2.0
31628,31230,4.0
31628,31232,7.0
31628,31615,14.0
31628,31219,3.0
31628,31321,3.0
31628,31600,7.0
31628,31646,50.0
31628,31200,1.0
31628,31248,13.0
31628,31272,32.0
31628,31233,4.0
31628,31257,1.0
31628,31243,5.0
31246,31247,7.0
31246,31230,12.0
31246,31603,5.0
31246,31014,12.0
31246,31232,7.0
31246,31214,15.0
31246,31265,4.0
31246,31248,5.0
31246,31277,13.0
31246,31249,2.0
31246,31646,8.0
31246,31281,6.0
31246,31110,18.0
31246,31623,9.0
31246,31129,25.0
31246,31609,6.0
31246,31233,11.0
31246,31289,24.0
31246,31258,12.0
31246,31241,21.0
31246,31600,11.0
31246,31201,30.0
31246,31228,16.0
31246,31101,18.0
31246,31215,12.0
31246,31229,10.0
31246,31108,1.0
31246,31271,2.0
31246,31266,17.0
31246,31219,7.0
31246,31257,27.0
31246,31243,2.0
31246,31212,19.0
31246,31227,8.0
31246,31288,8.0
31246,31128,29.0
31246,31203,12.0
31246,31314,16.0
31246,31627,4.0
31246,31613,2.0
31246,31295,24.0
31246,31200,50.0
31246,31321,12.0
31246,31290,4.0
31266,31232,66.0
31266,31203,34.0
31266,31628,2.0
31266,31110,24.0
31266,31201,52.0
31266,31290,5.0
31266,31219,18.0
31266,31281,56.0
31266,31603,20.0
31266,31277,10.0
31266,31243,3.0
31266,31288,12.0
31266,31314,3.0
31266,31064,2.0
31266,31271,3.0
31266,31321,10.0
31266,31200,24.0
31266,31214,6.0
31266,31215,6.0
31266,31627,13.0
31266,31101,36.0
31266,31228,81.0
31266,31212,47.0
31266,31247,12.0
31266,31257,3.0
31266,31246,45.0
31266,31241,28.0
31266,31600,39.0
31266,31258,8.0
31266,31623,6.0
31266,31227,43.0
31266,31233,4.0
31266,31129,4.0
31266,31108,9.0
31266,31609,1.0
31266,31230,59.0
31266,31229,21.0
31266,31615,11.0
31266,31295,4.0
31266,31248,4.0
31266,31014,7.0
31266,31265,22.0
31266,31289,7.0
31266,31128,43.0
31212,31203,13.0
31212,31232,7.0
31212,31064,1.0
31212,31271,2.0
31212,31272,1.0
31212,31246,52.0
31212,31295,17.0
31212,31609,9.0
31212,31266,17.0
31212,31248,1.0
31212,31628,9.0
31212,31108,10.0
31212,31613,1.0
31212,31247,11.0
31212,31281,12.0
31212,31243,2.0
31212,31201,22.0
31212,31321,10.0
31212,31229,51.0
31212,31289,9.0
31212,31600,4.0
31212,31219,6.0
31212,31230,10.0
31212,31646,2.0
31212,31228,9.0
31212,31128,17.0
31212,31215,9.0
31212,31615,1.0
31212,31249,5.0
31212,31227,9.0
31212,31200,12.0
31212,31277,11.0
31212,31257,24.0
31212,31603,10.0
31212,31110,37.0
31212,31233,7.0
31212,31258,4.0
31212,31101,13.0
31212,31241,36.0
31212,31290,4.0
31212,31314,4.0
31212,31265,3.0
31212,31288,5.0
31212,31214,21.0
31212,31014,11.0
31212,31129,4.0
31600,31295,2.0
31600,31314,5.0
31600,31623,4.0
31600,31200,14.0
31600,31277,35.0
31600,31229,12.0
31600,31272,1.0
31600,31627,25.0
31600,31203,25.0
31600,31201,32.0
31600,31628,7.0
31600,31265,15.0
31600,31212,13.0
31600,31290,2.0
31600,31108,6.0
31600,31247,3.0
31600,31603,47.0
31600,31101,26.0
31600,31227,46.0
31600,31230,61.0
31600,31243,13.0
31600,31266,42.0
31600,31288,5.0
31600,31257,4.0
31600,31646,8.0
31600,31609,6.0
31600,31241,17.0
31600,31219,7.0
31600,31246,12.0
31600,31215,9.0
31600,31289,10.0
31600,31233,6.0
31600,31128,15.0
31600,31232,23.0
31600,31613,4.0
31600,31321,8.0
31600,31129,12.0
31600,31248,6.0
31600,31110,21.0
31600,31281,39.0
31600,31271,1.0
31600,31258,7.0
31600,31228,56.0
31600,31615,16.0
31600,31214,3.0
31214,31201,62.0
31214,31246,13.0
31214,31646,6.0
31214,31289,1.0
31214,31247,16.0
31214,31101,41.0
31214,31243,1.0
31214,31248,3.0
31214,31288,2.0
31214,31266,12.0
31214,31257,17.0
31214,31227,21.0
31214,31272,6.0
31214,31228,8.0
31214,31014,7.0
31214,31314,3.0
31214,31281,8.0
31214,31627,1.0
31214,31258,3.0
31214,31108,2.0
31214,31203,36.0
31214,31233,105.0
31214,31321,3.0
31214,31229,91.0
31214,31600,8.0
31214,31128,42.0
31214,31129,6.0
31214,31232,15.0
31214,31271,2.0
31214,31200,57.0
31214,31603,3.0
31214,31212,37.0
31214,31290,2.0
31214,31277,31.0
31214,31249,1.0
31214,31110,62.0
31214,31241,14.0
31214,31623,4.0
31214,31295,4.0
31214,31230,11.0
31214,31215,9.0
31214,31265,4.0
31271,31215,10.0
31271,31609,5.0
31271,31064,2.0
31271,31228,13.0
31271,31321,60.0
31271,31243,48.0
31271,31241,10.0
31271,31101,2.0
31271,31108,20.0
31271,31110,4.0
31271,31258,36.0
31271,31314,2.0
31271,31257,10.0
31271,31219,30.0
31271,31646,10.0
31271,31229,1.0
31271,31265,14.0
31271,31232,34.0
31271,31248,82.0
31271,31627,10.0
31271,31277,12.0
31271,31200,1.0
31271,31227,4.0
31271,31603,43.0
31271,31288,39.0
31271,31272,15.0
31271,31214,4.0
31271,31615,3.0
31271,31613,13.0
31271,31266,8.0
31271,31246,2.0
31271,31628,20.0
31271,31203,7.0
31271,31233,7.0
31271,31600,2.0
31271,31290,28.0
31271,31249,23.0
31271,31230,23.0
31271,31212,3.0
31271,31128,3.0
31271,31247,71.0
31271,31281,10.0
31271,31129,75.0
31271,31289,34.0
31271,31201,7.0
31271,31623,44.0
31243,31129,14.0
31243,31200,1.0
31243,31627,7.0
31243,31215,6.0
31243,31290,7.0
31243,31321,27.0
31243,31266,1.0
31243,31247,63.0
31243,31201,8.0
31243,31628,16.0
31243,31613,23.0
31243,31277,7.0
31243,31609,10.0
31243,31271,28.0
31243,31623,100.0
31243,31257,4.0
31243,31212,2.0
31243,31007,1.0
31243,31232,22.0
31243,31219,10.0
31243,31281,4.0
31243,31288,31.0
31243,31258,28.0
31243,31603,3.0
31243,31600,5.0
31243,31248,36.0
31243,31646,18.0
31243,31128,4.0
31243,31229,2.0
31243,31228,6.0
31243,31108,74.0
31243,31272,14.0
31243,31227,7.0
31243,31101,1.0
31243,31249,13.0
31243,31230,7.0
31243,31265,5.0
31243,31246,1.0
31243,31289,27.0
31243,31233,3.0
31243,31615,7.0
31243,31203,6.0
31243,31064,3.0
31243,31241,3.0
31265,31241,6.0
31265,31230,43.0
31265,31295,18.0
31265,31289,5.0
31265,31214,9.0
31265,31609,4.0
31265,31613,24.0
31265,31227,55.0
31265,31129,5.0
31265,31233,17.0
31265,31257,17.0
31265,31247,5.0
31265,31248,5.0
31265,31200,31.0
31265,31229,13.0
31265,31249,2.0
31265,31277,10.0
31265,31281,27.0
31265,31219,4.0
31265,31288,12.0
31265,31623,21.0
31265,31290,4.0
31265,31128,10.0
31265,31203,18.0
31265,31232,31.0
31265,31272,8.0
31265,31266,26.0
31265,31258,8.0
31265,31110,1.0
31265,31243,8.0
31265,31628,5.0
31265,31627,25.0
31265,31201,8.0
31265,31321,7.0
31265,31215,13.0
31265,31271,15.0
31265,31246,6.0
31265,31212,7.0
31265,31646,1.0
31265,31600,18.0
31265,31108,10.0
31265,31228,23.0
31265,31603,58.0
31265,31615,9.0
31265,31101,19.0
31227,31241,10.0
31227,31230,5.0
31227,31281,8.0
31227,31628,2.0
31227,31289,2.0
31227,31257,1.0
31227,31615,2.0
31227,31258,3.0
31227,31128,9.0
31227,31200,7.0
31227,31272,5.0
31227,31321,7.0
31227,31271,2.0
31227,31646,3.0
31227,31295,1.0
31227,31214,11.0
31227,31627,7.0
31227,31203,15.0
31227,31248,1.0
31227,31228,14.0
31227,31110,2.0
31227,31101,13.0
31227,31229,3.0
31227,31108,7.0
31227,31277,20.0
31227,31246,2.0
31227,31288,2.0
31227,31243,1.0
31227,31219,3.0
31227,31247,5.0
31227,31603,10.0
31227,31266,29.0
31227,31623,29.0
31227,31232,14.0
31227,31212,9.0
31227,31215,2.0
31227,31600,30.0
31227,31233,15.0
31227,31201,7.0
31227,31265,29.0
31227,31129,6.0
31227,31290,4.0
31201,31600,24.0
31201,31219,9.0
31201,31200,117.0
31201,31230,21.0
31201,31627,17.0
31201,31246,18.0
31201,31289,9.0
31201,31129,9.0
31201,31277,34.0
31201,31007,1.0
31201,31014,2.0
31201,31623,10.0
31201,31266,47.0
31201,31265,10.0
31201,31247,5.0
31201,31272,4.0
31201,31203,16.0
31201,31295,5.0
31201,31214,94.0
31201,31288,15.0
31201,31233,27.0
31201,31314,4.0
31201,31249,3.0
31201,31110,64.0
31201,31229,134.0
31201,31248,6.0
31201,31321,26.0
31201,31232,14.0
31201,31228,22.0
31201,31101,69.0
31201,31128,31.0
31201,31257,5.0
31201,31646,7.0
31201,31215,3.0
31201,31241,27.0
31201,31609,1.0
31201,31064,2.0
31201,31615,7.0
31201,31628,6.0
31201,31108,6.0
31201,31227,12.0
31201,31258,4.0
31201,31603,19.0
31201,31212,15.0
31201,31290,3.0
31201,31243,9.0
31201,31281,55.0
31201,31271,7.0
31289,31243,48.0
31289,31295,16.0
31289,31615,6.0
31289,31014,24.0
31289,31272,35.0
31289,31227,15.0
31289,31603,14.0
31289,31232,17.0
31289,31201,10.0
31289,31290,117.0
31289,31257,24.0
31289,31228,17.0
31289,31007,1.0
31289,31266,11.0
31289,31271,41.0
31289,31108,12.0
31289,31230,28.0
31289,31233,6.0
31289,31314,30.0
31289,31628,3.0
31289,31623,22.0
31289,31214,2.0
31289,31248,143.0
31289,31646,36.0
31289,31609,9.0
31289,31129,100.0
31289,31219,71.0
31289,31002,2.0
31289,31277,97.0
31289,31265,8.0
31289,31258,60.0
31289,31613,3.0
31289,31321,98.0
31289,31600,2.0
31289,31241,7.0
31289,31064,14.0
31289,31212,9.0
31289,31200,3.0
31289,31229,3.0
31289,31215,62.0
31289,31246,41.0
31289,31281,4.0
31289,31203,13.0
31289,31128,14.0
31289,31101,9.0
31289,31110,3.0
31289,31247,150.0
31289,31249,70.0
31289,31288,133.0
31623,31272,134.0
31623,31243,102.0
31623,31108,30.0
31623,31271,40.0
31623,31247,32.0
31623,31101,1.0
31623,31257,6.0
31623,31228,14.0
31623,31214,2.0
31623,31230,14.0
31623,31281,2.0
31623,31227,31.0
31623,31265,29.0
31623,31288,46.0
31623,31646,37.0
31623,31229,4.0
31623,31203,2.0
31623,31241,13.0
31623,31246,5.0
31623,31295,1.0
31623,31290,7.0
31623,31200,4.0
31623,31609,10.0
31623,31289,7.0
31623,31314,1.0
31623,31219,74.0
31623,31110,2.0
31623,31613,48.0
31623,31321,51.0
31623,31277,18.0
31623,31215,6.0
31623,31627,96.0
31623,31201,6.0
31623,31266,1.0
31623,31615,439.0
31623,31258,21.0
31623,31212,2.0
31623,31248,45.0
31623,31232,12.0
31623,31128,9.0
31623,31249,5.0
31623,31600,8.0
31623,31628,63.0
31623,31129,10.0
31623,31603,75.0
31623,31233,22.0
31229,31628,1.0
31229,31603,21.0
31229,31615,3.0
31229,31257,40.0
31229,31248,5.0
31229,31200,205.0
31229,31600,15.0
31229,31246,16.0
31229,31228,14.0
31229,31247,3.0
31229,31249,16.0
31229,31265,14.0
31229,31281,20.0
31229,31623,2.0
31229,31609,5.0
31229,31215,4.0
31229,31232,22.0
31229,31295,12.0
31229,31233,64.0
31229,31241,27.0
31229,31627,8.0
31229,31227,17.0
31229,31212,58.0
31229,31128,86.0
31229,31108,11.0
31229,31219,13.0
31229,31321,11.0
31229,31203,24.0
31229,31110,50.0
31229,31214,113.0
31229,31014,9.0
31229,31266,11.0
31229,31272,13.0
31229,31290,4.0
31229,31129,34.0
31229,31258,1.0
31229,31101,38.0
31229,31277,24.0
31229,31646,3.0
31229,31230,15.0
31229,31271,6.0
31229,31243,11.0
31229,31288,3.0
31229,31201,147.0
31229,31613,1.0
31257,31295,30.0
31257,31266,12.0
31257,31277,11.0
31257,31248,3.0
31257,31212,42.0
31257,31200,33.0
31257,31227,6.0
31257,31229,39.0
31257,31271,3.0
31257,31129,3.0
31257,31289,18.0
31257,31246,53.0
31257,31101,25.0
31257,31646,6.0
31257,31258,12.0
31257,31108,17.0
31257,31600,7.0
31257,31014,3.0
31257,31249,4.0
31257,31203,6.0
31257,31281,5.0
31257,31290,5.0
31257,31110,26.0
31257,31228,23.0
31257,31064,1.0
31257,31627,1.0
31257,31613,1.0
31257,31128,28.0
31257,31609,2.0
31257,31214,23.0
31257,31233,8.0
31257,31272,2.0
31257,31201,15.0
31257,31243,1.0
31257,31615,2.0
31257,31265,14.0
31257,31314,7.0
31257,31232,22.0
31257,31215,18.0
31257,31230,7.0
31257,31288,10.0
31257,31603,8.0
31257,31219,1.0
31257,31321,5.0
31257,31241,29.0
31257,31247,6.0
31257,31623,2.0
31233,31288,6.0
31233,31257,7.0
31233,31232,9.0
31233,31014,1.0
31233,31628,1.0
31233,31214,65.0
31233,31289,6.0
31233,31265,17.0
31233,31295,6.0
31233,31623,8.0
31233,31613,2.0
31233,31314,3.0
31233,31646,10.0
31233,31271,3.0
31233,31201,26.0
31233,31243,2.0
31233,31110,14.0
31233,31247,7.0
31233,31230,7.0
