source,target,weight
31200,31628,1.0
31200,31249,12.0
31200,31229,113.0
31200,31233,11.0
31200,31246,66.0
31200,31257,35.0
31200,31646,8.0
31200,31600,25.0
31200,31314,20.0
31200,31129,13.0
31200,31613,3.0
31200,31289,37.0
31200,31248,12.0
31200,31014,3.0
31200,31258,25.0
31200,31623,13.0
31200,31228,13.0
31200,31232,4.0
31200,31215,51.0
31200,31201,96.0
31200,31247,24.0
31200,31288,8.0
31200,31243,1.0
31200,31277,14.0
31200,31290,25.0
31200,31219,14.0
31200,31609,8.0
31200,31321,12.0
31200,31281,44.0
31200,31128,29.0
31200,31214,76.0
31200,31615,7.0
31200,31627,9.0
31232,31314,1.0
31232,31613,14.0
31232,31272,20.0
31232,31609,18.0
31232,31247,42.0
31232,31230,43.0
31232,31241,13.0
31232,31110,10.0
31232,31212,2.0
31232,31257,3.0
31232,31101,7.0
31232,31108,29.0
31232,31266,38.0
31232,31248,34.0
31232,31228,21.0
31232,31200,14.0
31232,31243,24.0
31232,31295,3.0
31232,31281,37.0
31232,31603,39.0
31232,31600,34.0
31232,31014,6.0
31232,31289,30.0
31232,31321,25.0
31232,31290,30.0
31232,31277,21.0
31232,31233,22.0
31232,31258,9.0
31232,31288,31.0
31232,31227,16.0
31232,31215,4.0
31232,31128,4.0
31232,31623,31.0
31232,31219,11.0
31232,31615,25.0
31232,31627,11.0
31232,31129,27.0
31232,31229,9.0
31232,31249,26.0
31232,31203,17.0
31232,31646,22.0
31232,31214,10.0
31232,31201,15.0
31232,31265,25.0
31232,31246,16.0
31232,31628,10.0
31232,31271,23.0
31002,31289,6.0
31002,31249,60.0
31002,31230,2.0
31002,31290,2.0
31002,31247,11.0
31002,31246,1.0
31002,31219,1.0
31002,31288,2.0
31002,31014,3.0
31002,31232,4.0
31002,31609,3.0
31002,31295,1.0
31002,31646,8.0
31002,31200,1.0
31002,31243,2.0
31002,31129,3.0
31002,31108,1.0
31002,31248,8.0
31002,31007,11.0
31002,31201,1.0
31002,31064,29.0
31290,31272,41.0
31290,31249,193.0
31290,31609,17.0
31290,31248,175.0
31290,31628,10.0
31290,31129,65.0
31290,31101,9.0
31290,31246,11.0
31290,31014,4.0
31290,31321,73.0
31290,31314,19.0
31290,31227,7.0
31290,31200,15.0
31290,31203,4.0
31290,31281,1.0
31290,31230,25.0
31290,31232,21.0
31290,31108,12.0
31290,31277,84.0
31290,31623,27.0
31290,31201,19.0
31290,31265,11.0
31290,31212,4.0
31290,31295,5.0
31290,31288,148.0
31290,31233,21.0
31290,31613,7.0
31290,31646,40.0
31290,31007,1.0
31290,31257,4.0
31290,31258,335.0
31290,31214,4.0
31290,31266,7.0
31290,31064,10.0
31290,31110,2.0
31290,31215,39.0
31290,31228,12.0
31290,31128,5.0
31290,31627,2.0
31290,31603,8.0
31290,31247,177.0
31290,31289,205.0
31290,31229,2.0
31290,31219,26.0
31290,31600,11.0
31290,31615,5.0
31290,31271,62.0
31290,31241,13.0
31290,31243,33.0
31110,31266,29.0
31110,31129,13.0
31110,31272,1.0
31110,31200,68.0
31110,31295,10.0
31110,31246,28.0
31110,31014,6.0
31110,31290,1.0
31110,31247,8.0
31110,31314,5.0
31110,31600,14.0
31110,31219,3.0
31110,31212,44.0
31110,31064,2.0
31110,31277,16.0
31110,31289,20.0
31110,31230,8.0
31110,31214,68.0
31110,31228,4.0
31110,31227,10.0
31110,31241,20.0
31110,31258,3.0
31110,31215,19.0
31110,31233,15.0
31110,31627,2.0
31110,31288,5.0
31110,31249,3.0
31110,31281,16.0
31110,31232,11.0
31110,31615,4.0
31110,31128,30.0
31110,31248,2.0
31110,31229,102.0
31110,31108,2.0
31110,31321,7.0
31110,31203,25.0
31110,31265,9.0
31110,31257,31.0
31110,31201,44.0
31110,31623,2.0
31110,31101,31.0
31110,31603,8.0
31110,31609,3.0
31646,31228,4.0
31646,31243,14.0
31646,31603,8.0
31646,31014,10.0
31646,31241,9.0
31646,31613,13.0
31646,31232,38.0
31646,31246,5.0
31646,31233,8.0
31646,31290,24.0
31646,31271,16.0
31646,31249,73.0
31646,31219,8.0
31646,31288,19.0
31646,31321,22.0
31646,31203,5.0
31646,31064,10.0
31646,31200,12.0
31646,31265,8.0
31646,31108,91.0
31646,31129,15.0
31646,31266,3.0
31646,31623,26.0
31646,31248,25.0
31646,31128,14.0
31646,31600,7.0
31646,31201,6.0
31646,31110,6.0
31646,31627,2.0
31646,31628,66.0
31646,31230,12.0
31646,31314,16.0
31646,31215,19.0
31646,31002,3.0
31646,31277,11.0
31646,31229,3.0
31646,31272,6.0
31646,31258,38.0
31646,31281,7.0
31646,31609,37.0
31646,31615,6.0
31646,31257,6.0
31646,31212,9.0
31646,31247,41.0
31646,31289,21.0
31646,31101,6.0
31108,31243,48.0
31108,31615,5.0
31108,31281,1.0
31108,31272,10.0
31108,31212,5.0
31108,31295,1.0
31108,31248,18.0
31108,31219,40.0
31108,31628,73.0
31108,31101,2.0
31108,31265,3.0
31108,31201,2.0
31108,31232,23.0
31108,31600,5.0
31108,31627,22.0
31108,31257,4.0
31108,31288,49.0
31108,31064,18.0
31108,31646,110.0
31108,31314,4.0
31108,31230,14.0
31108,31228,2.0
31108,31603,11.0
31108,31290,21.0
31108,31321,5.0
31108,31227,11.0
31108,31289,10.0
31108,31247,26.0
31108,31249,21.0
31108,31215,7.0
31108,31200,4.0
31108,31002,1.0
31108,31214,2.0
31108,31203,2.0
31108,31233,6.0
31108,31129,12.0
31108,31246,4.0
31108,31258,19.0
31108,31271,29.0
31108,31613,42.0
31108,31014,8.0
31108,31266,4.0
31108,31241,1.0
31108,31277,21.0
31108,31623,13.0
31108,31609,110.0
31108,31128,5.0
31272,31266,1.0
31272,31064,5.0
31272,31600,2.0
31272,31203,3.0
31272,31321,63.0
31272,31228,14.0
31272,31646,14.0
31272,31110,2.0
31272,31215,1.0
31272,31200,3.0
31272,31249,21.0
31272,31219,24.0
31272,31227,3.0
31272,31201,3.0
31272,31288,54.0
31272,31241,6.0
31272,31609,15.0
31272,31128,9.0
31272,31233,5.0
31272,31623,115.0
31272,31615,16.0
31272,31243,25.0
31272,31277,7.0
31272,31290,38.0
31272,31289,24.0
31272,31628,52.0
31272,31129,33.0
31272,31271,22.0
31272,31247,60.0
31272,31108,18.0
31272,31230,8.0
31272,31613,27.0
31272,31229,2.0
31272,31212,1.0
31272,31281,5.0
31272,31232,33.0
31272,31258,35.0
31272,31248,63.0
31272,31214,2.0
31272,31257,1.0
31272,31603,32.0
31272,31627,19.0
31272,31265,13.0
31014,31215,22.0
31014,31628,5.0
31014,31212,4.0
31014,31101,10.0
31014,31201,6.0
31014,31266,12.0
31014,31128,6.0
31014,31257,11.0
31014,31129,3.0
31014,31295,69.0
31014,31007,1.0
31014,31290,8.0
31014,31108,3.0
31014,31227,3.0
31014,31246,27.0
31014,31200,3.0
31014,31037,7.0
31014,31314,19.0
31014,31229,6.0
31014,31241,1.0
31014,31110,6.0
31014,31219,1.0
31014,31623,2.0
31014,31271,2.0
31014,31603,2.0
31014,31248,7.0
31014,31277,3.0
31014,31064,20.0
31014,31289,24.0
31014,31258,7.0
31014,31646,4.0
31014,31321,3.0
31014,31265,1.0
31014,31609,2.0
31014,31247,18.0
31014,31243,2.0
31014,31613,1.0
31014,31203,2.0
31014,31002,4.0
31014,31281,1.0
31014,31214,3.0
31014,31288,4.0
31014,31249,16.0
31064,31247,19.0
31064,31613,1.0
31064,31257,4.0
31064,31288,4.0
31064,31014,10.0
31064,31623,1.0
31064,31108,4.0
31064,31246,3.0
31064,31609,8.0
31064,31615,1.0
31064,31249,143.0
31064,31646,12.0
31064,31200,1.0
31064,31321,4.0
31064,31201,2.0
31064,31230,1.0
31064,31219,1.0
31064,31290,10.0
31064,31002,42.0
31064,31129,6.0
31064,31314,2.0
31064,31243,12.0
31064,31289,29.0
31064,31295,5.0
31064,31232,2.0
31064,31215,5.0
31064,31007,39.0
31064,31241,2.0
31064,31258,9.0
31064,31248,5.0
31128,31110,28.0
31128,31246,74.0
31128,31247,18.0
31128,31229,38.0
31128,31265,25.0
31128,31230,5.0
31128,31002,5.0
31128,31233,15.0
31128,31281,7.0
31128,31214,19.0
31128,31295,23.0
31128,31215,36.0
31128,31321,11.0
31128,31258,18.0
31128,31288,27.0
31128,31646,19.0
31128,31257,23.0
31128,31248,5.0
31128,31129,3.0
31128,31603,6.0
31128,31228,21.0
31128,31623,3.0
31128,31201,26.0
31128,31290,3.0
31128,31289,33.0
31128,31249,4.0
31128,31227,19.0
31128,31241,18.0
31128,31314,12.0
31128,31271,5.0
31128,31108,5.0
31128,31277,9.0
31128,31200,34.0
31128,31627,1.0
31128,31266,24.0
31128,31014,19.0
31128,31064,3.0
31128,31628,1.0
31128,31203,18.0
31128,31232,12.0
31128,31272,10.0
31128,31101,25.0
31128,31613,2.0
31128,31600,11.0
31128,31212,20.0
31128,31219,12.0
31314,31064,1.0
31314,31215,37.0
31314,31265,2.0
31314,31128,25.0
31314,31288,3.0
31314,31609,5.0
31314,31247,10.0
31314,31257,6.0
31314,31129,2.0
31314,31200,9.0
31314,31214,5.0
31314,31290,17.0
31314,31628,1.0
31314,31321,6.0
31314,31232,3.0
31314,31295,17.0
31314,31258,19.0
31314,31110,4.0
31314,31248,4.0
31314,31266,1.0
31314,31241,5.0
31314,31101,4.0
31314,31289,25.0
31314,31014,27.0
31314,31271,3.0
31314,31228,3.0
31314,31212,1.0
31314,31281,6.0
31314,31249,6.0
31314,31201,4.0
31314,31646,17.0
31314,31203,2.0
31314,31627,3.0
31314,31037,1.0
31314,31229,1.0
31314,31219,3.0
31314,31108,3.0
31314,31246,5.0
31314,31600,2.0
31628,31603,9.0
31628,31266,1.0
31628,31627,10.0
31628,31129,18.0
31628,31623,60.0
31628,31613,53.0
31628,31281,2.0
31628,31128,1.0
31628,31201,1.0
31628,31290,9.0
31628,31295,1.0
31628,31271,13.0
31628,31247,10.0
31628,31265,8.0
31628,31228,8.0
31628,31249,4.0
31628,31609,64.0
31628,31215,3.0
31628,31241,2.0
31628,31108,67.0
31628,31288,12.0
31628,31289,1.0
31628,31277,11.0
31628,31258,5.0
31628,31230,2.0
31628,31203,1.0
31628,31232,9.0
31628,31615,12.0
31628,31219,4.0
31628,31321,4.0
31628,31600,1.0
31628,31646,48.0
31628,31200,1.0
31628,31248,13.0
31628,31272,37.0
31628,31233,2.0
31628,31257,5.0
31628,31214,1.0
31628,31243,13.0
31246,31247,16.0
31246,31064,1.0
31246,31230,21.0
31246,31603,1.0
31246,31014,19.0
31246,31232,7.0
31246,31214,11.0
31246,31265,23.0
31246,31248,10.0
31246,31277,10.0
31246,31615,2.0
31246,31249,7.0
31246,31646,7.0
31246,31281,9.0
31246,31110,20.0
31246,31623,6.0
31246,31129,7.0
31246,31609,4.0
31246,31233,21.0
31246,31289,23.0
31246,31258,18.0
31246,31241,20.0
31246,31600,14.0
31246,31201,34.0
31246,31228,17.0
31246,31101,15.0
31246,31628,4.0
31246,31037,1.0
31246,31215,10.0
31246,31108,2.0
31246,31229,35.0
31246,31271,4.0
31246,31266,11.0
31246,31219,5.0
31246,31257,33.0
31246,31212,29.0
31246,31227,8.0
31246,31288,11.0
31246,31128,42.0
31246,31203,20.0
31246,31314,18.0
31246,31627,3.0
31246,31613,1.0
31246,31295,13.0
31246,31200,49.0
31246,31321,10.0
31246,31290,20.0
31266,31232,64.0
31266,31203,49.0
31266,31628,4.0
31266,31110,26.0
31266,31201,67.0
31266,31290,8.0
31266,31219,25.0
31266,31272,4.0
31266,31281,37.0
31266,31603,26.0
31266,31277,12.0
31266,31243,1.0
31266,31288,11.0
31266,31314,2.0
31266,31064,1.0
31266,31271,10.0
31266,31321,8.0
31266,31646,7.0
31266,31200,42.0
31266,31249,5.0
31266,31214,14.0
31266,31215,3.0
31266,31627,12.0
31266,31101,35.0
31266,31228,72.0
31266,31212,22.0
31266,31247,12.0
31266,31613,3.0
31266,31257,2.0
31266,31246,40.0
31266,31241,37.0
31266,31600,24.0
31266,31258,7.0
31266,31623,6.0
31266,31227,52.0
31266,31233,6.0
31266,31129,5.0
31266,31108,3.0
31266,31609,1.0
31266,31230,93.0
31266,31229,18.0
31266,31615,2.0
31266,31295,4.0
31266,31248,7.0
31266,31014,14.0
31266,31265,6.0
31266,31289,8.0
31266,31128,45.0
31212,31203,21.0
31212,31232,4.0
31212,31623,2.0
31212,31064,1.0
31212,31271,9.0
31212,31272,1.0
31212,31246,36.0
31212,31295,16.0
31212,31609,8.0
31212,31266,8.0
31212,31248,9.0
31212,31628,1.0
31212,31108,5.0
31212,31613,2.0
31212,31007,1.0
31212,31247,11.0
31212,31281,34.0
31212,31201,22.0
31212,31321,14.0
31212,31627,13.0
31212,31229,48.0
31212,31289,22.0
31212,31600,10.0
31212,31219,7.0
31212,31230,2.0
31212,31646,8.0
31212,31228,15.0
31212,31128,11.0
31212,31215,9.0
31212,31615,3.0
31212,31249,12.0
31212,31227,18.0
31212,31200,20.0
31212,31277,9.0
31212,31257,32.0
31212,31603,18.0
31212,31110,32.0
31212,31233,9.0
31212,31258,11.0
31212,31101,45.0
31212,31241,17.0
31212,31290,13.0
31212,31314,12.0
31212,31265,1.0
31212,31288,13.0
31212,31214,23.0
31212,31014,13.0
31212,31129,10.0
31600,31295,13.0
31600,31314,2.0
31600,31623,10.0
31600,31200,17.0
31600,31277,27.0
31600,31229,9.0
31600,31272,5.0
31600,31627,29.0
31600,31203,29.0
31600,31201,21.0
31600,31628,5.0
31600,31265,18.0
31600,31212,7.0
31600,31290,14.0
31600,31108,9.0
31600,31247,15.0
31600,31603,42.0
31600,31101,25.0
31600,31227,73.0
31600,31230,37.0
31600,31243,6.0
31600,31266,26.0
31600,31288,10.0
31600,31257,3.0
31600,31646,3.0
31600,31609,7.0
31600,31241,7.0
31600,31219,10.0
31600,31246,14.0
31600,31215,5.0
31600,31289,8.0
31600,31233,8.0
31600,31128,15.0
31600,31232,28.0
31600,31613,5.0
31600,31249,9.0
31600,31321,13.0
31600,31129,8.0
31600,31248,15.0
31600,31110,13.0
31600,31281,52.0
31600,31271,8.0
31600,31258,10.0
31600,31228,44.0
31600,31615,18.0
31600,31214,8.0
31214,31201,57.0
31214,31246,11.0
31214,31646,6.0
31214,31289,2.0
31214,31247,21.0
31214,31219,4.0
31214,31101,37.0
31214,31266,11.0
31214,31257,12.0
31214,31227,33.0
31214,31272,3.0
31214,31228,9.0
31214,31014,1.0
31214,31314,3.0
31214,31609,3.0
31214,31281,12.0
31214,31627,4.0
31214,31258,3.0
31214,31108,4.0
31214,31203,13.0
31214,31233,96.0
31214,31321,7.0
31214,31229,70.0
31214,31600,6.0
31214,31128,32.0
31214,31628,3.0
31214,31129,8.0
31214,31232,3.0
31214,31200,58.0
31214,31603,6.0
31214,31212,22.0
31214,31290,8.0
31214,31277,20.0
31214,31249,3.0
31214,31613,1.0
31214,31110,51.0
31214,31241,22.0
31214,31623,2.0
31214,31295,20.0
31214,31230,25.0
31214,31215,7.0
31214,31265,6.0
31271,31215,9.0
31271,31609,1.0
31271,31228,29.0
31271,31321,71.0
31271,31243,44.0
31271,31241,4.0
31271,31101,8.0
31271,31108,25.0
31271,31258,45.0
31271,31314,2.0
31271,31257,3.0
31271,31014,3.0
31271,31219,31.0
31271,31646,3.0
31271,31229,3.0
31271,31265,18.0
31271,31232,58.0
31271,31248,95.0
31271,31627,29.0
31271,31277,16.0
31271,31200,11.0
31271,31227,8.0
31271,31603,23.0
31271,31288,102.0
31271,31272,19.0
31271,31615,16.0
31271,31613,8.0
31271,31266,5.0
31271,31246,7.0
31271,31628,6.0
31271,31203,1.0
31271,31233,9.0
31271,31600,11.0
31271,31290,73.0
31271,31249,30.0
31271,31230,12.0
31271,31212,1.0
31271,31128,6.0
31271,31247,89.0
31271,31281,1.0
31271,31129,42.0
31271,31289,53.0
31271,31201,3.0
31271,31623,63.0
31243,31129,19.0
31243,31200,5.0
31243,31627,10.0
31243,31215,2.0
31243,31290,53.0
31243,31321,18.0
31243,31266,1.0
31243,31247,37.0
31243,31201,5.0
31243,31628,20.0
31243,31613,23.0
31243,31277,12.0
31243,31609,24.0
31243,31271,43.0
31243,31623,87.0
31243,31212,6.0
31243,31257,2.0
31243,31232,33.0
31243,31219,16.0
31243,31281,4.0
31243,31288,37.0
31243,31258,39.0
31243,31603,6.0
31243,31600,8.0
31243,31248,65.0
31243,31646,15.0
31243,31229,1.0
31243,31228,2.0
31243,31108,61.0
31243,31272,22.0
31243,31227,2.0
31243,31101,1.0
31243,31249,39.0
31243,31230,11.0
31243,31265,15.0
31243,31246,1.0
31243,31289,28.0
31243,31233,4.0
31243,31615,17.0
31243,31203,11.0
31243,31064,3.0
31243,31241,11.0
31265,31241,22.0
31265,31230,76.0
31265,31295,5.0
31265,31289,11.0
31265,31214,5.0
31265,31014,3.0
31265,31609,4.0
31265,31613,44.0
31265,31227,67.0
31265,31129,6.0
31265,31233,17.0
31265,31257,2.0
31265,31247,13.0
31265,31248,21.0
31265,31200,11.0
31265,31229,2.0
31265,31249,12.0
31265,31277,18.0
31265,31281,22.0
31265,31219,8.0
31265,31288,26.0
31265,31290,16.0
31265,31623,32.0
31265,31128,20.0
31265,31203,21.0
31265,31232,20.0
31265,31272,26.0
31265,31266,4.0
31265,31258,8.0
31265,31110,5.0
31265,31243,21.0
31265,31628,3.0
31265,31627,24.0
31265,31201,9.0
31265,31321,26.0
31265,31215,10.0
31265,31271,8.0
31265,31246,16.0
31265,31646,1.0
31265,31600,24.0
31265,31108,11.0
31265,31228,28.0
31265,31603,58.0
31265,31615,25.0
31265,31101,15.0
31227,31241,10.0
31227,31230,4.0
31227,31281,3.0
31227,31628,2.0
31227,31289,2.0
31227,31257,1.0
31227,31615,17.0
31227,31258,10.0
31227,31128,9.0
31227,31200,7.0
31227,31314,1.0
31227,31272,2.0
31227,31321,15.0
31227,31271,3.0
31227,31609,1.0
31227,31295,3.0
31227,31214,18.0
31227,31627,6.0
31227,31203,5.0
31227,31248,4.0
31227,31228,30.0
31227,31110,6.0
31227,31101,6.0
31227,31229,4.0
31227,31108,3.0
31227,31277,9.0
31227,31246,10.0
31227,31288,11.0
31227,31243,7.0
31227,31219,10.0
31227,31247,18.0
31227,31603,16.0
31227,31249,3.0
31227,31266,27.0
31227,31623,17.0
31227,31232,9.0
31227,31212,6.0
31227,31215,7.0
31227,31600,62.0
31227,31233,13.0
31227,31014,1.0
31227,31201,14.0
31227,31265,30.0
31227,31129,3.0
31227,31290,10.0
31037,31108,2.0
31037,31613,1.0
31037,31314,2.0
31037,31258,24.0
31037,31233,1.0
31037,31248,1.0
31037,31289,1.0
31037,31215,1.0
31037,31014,19.0
31037,31232,2.0
31037,31295,5.0
31037,31200,1.0
31037,31246,1.0
31201,31600,28.0
31201,31219,4.0
31201,31200,127.0
31201,31230,14.0
31201,31627,18.0
31201,31246,35.0
31201,31289,7.0
31201,31129,18.0
31201,31277,22.0
31201,31014,2.0
31201,31623,6.0
31201,31266,56.0
31201,31265,15.0
31201,31247,18.0
31201,31272,5.0
31201,31203,25.0
31201,31295,9.0
31201,31214,83.0
31201,31288,10.0
31201,31233,30.0
31201,31314,7.0
31201,31249,12.0
31201,31110,56.0
31201,31229,125.0
31201,31248,11.0
31201,31321,20.0
31201,31232,2.0
31201,31228,10.0
31201,31101,48.0
31201,31613,3.0
31201,31128,38.0
31201,31257,10.0
31201,31646,13.0
31201,31215,10.0
31201,31241,46.0
31201,31609,4.0
31201,31064,1.0
31201,31615,4.0
31201,31628,2.0
31201,31108,12.0
31201,31227,19.0
31201,31258,7.0
31201,31603,17.0
31201,31212,28.0
31201,31290,9.0
31201,31243,1.0
31201,31281,33.0
31201,31271,4.0
31289,31243,28.0
31289,31295,3.0
31289,31615,5.0
31289,31014,34.0
31289,31272,23.0
31289,31227,14.0
31289,31603,10.0
31289,31232,21.0
31289,31201,11.0
31289,31290,144.0
31289,31257,41.0
31289,31228,28.0
31289,31007,1.0
31289,31266,5.0
31289,31271,65.0
31289,31108,12.0
31289,31230,32.0
31289,31233,22.0
31289,31314,41.0
31289,31628,4.0
31289,31623,28.0
31289,31214,6.0
31289,31248,152.0
31289,31646,41.0
31289,31609,17.0
31289,31129,119.0
31289,31219,66.0
31289,31002,6.0
31289,31277,108.0
31289,31265,8.0
31289,31258,79.0
31289,31613,11.0
31289,31321,171.0
31289,31600,3.0
31289,31241,20.0
31289,31064,20.0
31289,31627,2.0
31289,31212,23.0
31289,31200,12.0
31289,31229,6.0
31289,31215,105.0
31289,31246,28.0
31289,31281,1.0
31289,31203,11.0
31289,31128,25.0
31289,31101,2.0
31289,31110,6.0
31289,31247,203.0
31289,31249,192.0
31289,31288,176.0
31623,31272,115.0
31623,31243,120.0
31623,31108,40.0
31623,31271,57.0
31623,31247,50.0
31623,31101,3.0
31623,31257,7.0
31623,31228,22.0
31623,31214,2.0
31623,31230,18.0
31623,31281,3.0
31623,31227,17.0
31623,31265,32.0
31623,31288,84.0
31623,31646,33.0
31623,31229,1.0
31623,31203,14.0
31623,31241,17.0
31623,31246,6.0
31623,31295,2.0
31623,31290,17.0
31623,31200,25.0
31623,31609,19.0
31623,31289,5.0
31623,31314,2.0
31623,31219,74.0
31623,31110,1.0
31623,31613,79.0
31623,31321,56.0
31623,31277,39.0
31623,31215,4.0
31623,31627,65.0
31623,31201,12.0
31623,31266,4.0
31623,31615,386.0
31623,31258,4.0
31623,31212,2.0
31623,31248,101.0
31623,31232,19.0
31623,31128,10.0
31623,31249,15.0
31623,31600,8.0
31623,31628,78.0
31623,31129,19.0
31623,31603,89.0
31623,31233,50.0
31219,31295,4.0
31219,31247,47.0
31219,31290,49.0
31219,31281,10.0
31219,31288,49.0
31219,31271,33.0
31219,31002,1.0
31219,31627,4.0
31219,31258,36.0
31219,31613,9.0
31219,31101,6.0
31219,31228,14.0
31219,31108,13.0
31219,31600,3.0
31219,31233,17.0
31219,31129,24.0
31219,31272,28.0
31219,31266,8.0
31219,31249,39.0
31219,31064,2.0
31219,31615,7.0
31219,31277,30.0
31219,31232,35.0
31219,31321,33.0
31219,31201,2.0
31219,31646,6.0
31219,31265,11.0
31219,31215,7.0
31219,31110,4.0
31219,31212,5.0
31219,31257,2.0
31219,31227,8.0
31219,31243,25.0
31219,31314,6.0
31219,31241,5.0
31219,31230,23.0
31219,31289,58.0
31219,31246,2.0
31219,31214,12.0
31219,31128,2.0
31219,31248,29.0
31219,31623,72.0
31219,31007,1.0
31219,31203,2.0
31219,31609,21.0
31219,31628,10.0
31219,31200,5.0
31219,31603,3.0
31229,31603,14.0
31229,31615,1.0
31229,31257,37.0
31229,31248,9.0
