source,target,weight
31200,31248,10.0
31200,31014,9.0
31200,31258,28.0
31200,31623,8.0
31200,31228,11.0
31200,31232,13.0
31200,31215,44.0
31200,31201,132.0
31200,31247,11.0
31200,31288,12.0
31200,31243,1.0
31200,31277,7.0
31200,31290,12.0
31200,31219,3.0
31200,31609,4.0
31200,31321,18.0
31200,31281,44.0
31200,31128,30.0
31200,31214,56.0
31200,31615,5.0
31200,31627,12.0
31232,31314,2.0
31232,31613,7.0
31232,31272,17.0
31232,31609,21.0
31232,31247,16.0
31232,31230,47.0
31232,31241,14.0
31232,31110,6.0
31232,31212,13.0
31232,31257,5.0
31232,31101,9.0
31232,31108,45.0
31232,31266,43.0
31232,31248,34.0
31232,31228,15.0
31232,31200,8.0
31232,31243,11.0
31232,31295,5.0
31232,31281,30.0
31232,31603,20.0
31232,31600,29.0
31232,31014,1.0
31232,31289,22.0
31232,31321,22.0
31232,31290,12.0
31232,31277,11.0
31232,31233,11.0
31232,31258,13.0
31232,31288,32.0
31232,31227,16.0
31232,31128,7.0
31232,31215,6.0
31232,31623,11.0
31232,31219,30.0
31232,31615,34.0
31232,31627,13.0
31232,31129,14.0
31232,31229,13.0
31232,31249,39.0
31232,31203,18.0
31232,31646,13.0
31232,31214,6.0
31232,31201,22.0
31232,31265,23.0
31232,31246,12.0
31232,31628,11.0
31232,31271,21.0
31002,31321,2.0
31002,31289,4.0
31002,31249,38.0
31002,31215,6.0
31002,31230,3.0
31002,31290,1.0
31002,31110,1.0
31002,31247,5.0
31002,31603,2.0
31002,31314,1.0
31002,31288,4.0
31002,31628,1.0
31002,31623,2.0
31002,31232,1.0
31002,31609,5.0
31002,31295,1.0
31002,31646,13.0
31002,31101,3.0
31002,31627,1.0
31002,31212,1.0
31002,31129,5.0
31002,31248,2.0
31002,31007,5.0
31002,31201,1.0
31002,31128,1.0
31002,31064,36.0
31290,31272,34.0
31290,31249,136.0
31290,31609,17.0
31290,31248,154.0
31290,31628,5.0
31290,31129,68.0
31290,31101,2.0
31290,31246,6.0
31290,31014,3.0
31290,31321,70.0
31290,31314,8.0
31290,31200,6.0
31290,31203,5.0
31290,31281,1.0
31290,31230,26.0
31290,31232,23.0
31290,31108,11.0
31290,31277,52.0
31290,31623,22.0
31290,31201,6.0
31290,31265,8.0
31290,31212,5.0
31290,31288,127.0
31290,31233,13.0
31290,31002,1.0
31290,31613,4.0
31290,31646,47.0
31290,31007,1.0
31290,31257,3.0
31290,31258,362.0
31290,31214,2.0
31290,31266,2.0
31290,31064,8.0
31290,31110,6.0
31290,31215,13.0
31290,31228,15.0
31290,31128,3.0
31290,31627,3.0
31290,31603,21.0
31290,31247,116.0
31290,31289,170.0
31290,31229,2.0
31290,31219,22.0
31290,31600,5.0
31290,31615,3.0
31290,31271,65.0
31290,31241,6.0
31290,31243,28.0
31110,31266,29.0
31110,31129,4.0
31110,31200,56.0
31110,31295,10.0
31110,31246,37.0
31110,31014,12.0
31110,31290,3.0
31110,31247,6.0
31110,31271,3.0
31110,31314,2.0
31110,31628,2.0
31110,31600,19.0
31110,31219,1.0
31110,31212,87.0
31110,31064,1.0
31110,31277,6.0
31110,31289,7.0
31110,31230,10.0
31110,31214,81.0
31110,31228,8.0
31110,31227,2.0
31110,31241,30.0
31110,31258,6.0
31110,31215,15.0
31110,31233,34.0
31110,31627,5.0
31110,31288,9.0
31110,31249,1.0
31110,31281,8.0
31110,31232,8.0
31110,31615,1.0
31110,31128,15.0
31110,31248,6.0
31110,31646,11.0
31110,31229,100.0
31110,31108,2.0
31110,31321,12.0
31110,31203,22.0
31110,31265,9.0
31110,31257,22.0
31110,31243,2.0
31110,31201,86.0
31110,31623,2.0
31110,31101,59.0
31110,31603,3.0
31110,31609,3.0
31646,31228,11.0
31646,31243,7.0
31646,31603,7.0
31646,31014,1.0
31646,31241,3.0
31646,31227,3.0
31646,31613,17.0
31646,31232,27.0
31646,31246,7.0
31646,31233,3.0
31646,31290,15.0
31646,31271,4.0
31646,31214,3.0
31646,31249,31.0
31646,31219,6.0
31646,31288,25.0
31646,31321,12.0
31646,31203,6.0
31646,31064,11.0
31646,31200,2.0
31646,31265,10.0
31646,31108,107.0
31646,31129,11.0
31646,31266,3.0
31646,31623,30.0
31646,31007,1.0
31646,31248,14.0
31646,31128,4.0
31646,31600,4.0
31646,31201,13.0
31646,31627,5.0
31646,31628,82.0
31646,31230,30.0
31646,31314,21.0
31646,31215,16.0
31646,31002,7.0
31646,31277,8.0
31646,31229,2.0
31646,31272,11.0
31646,31258,25.0
31646,31281,5.0
31646,31609,58.0
31646,31615,5.0
31646,31257,7.0
31646,31212,4.0
31646,31247,37.0
31646,31289,15.0
31646,31101,5.0
31108,31229,3.0
31108,31243,56.0
31108,31615,2.0
31108,31272,24.0
31108,31295,2.0
31108,31248,13.0
31108,31219,21.0
31108,31628,104.0
31108,31101,3.0
31108,31265,14.0
31108,31201,6.0
31108,31232,39.0
31108,31600,3.0
31108,31627,4.0
31108,31257,1.0
31108,31288,53.0
31108,31064,4.0
31108,31646,136.0
31108,31314,4.0
31108,31230,7.0
31108,31228,11.0
31108,31603,25.0
31108,31290,12.0
31108,31321,7.0
31108,31289,14.0
31108,31247,21.0
31108,31227,5.0
31108,31110,2.0
31108,31249,18.0
31108,31215,40.0
31108,31200,2.0
31108,31214,1.0
31108,31233,2.0
31108,31129,24.0
31108,31246,2.0
31108,31258,18.0
31108,31271,27.0
31108,31613,35.0
31108,31014,1.0
31108,31241,3.0
31108,31266,4.0
31108,31007,1.0
31108,31277,14.0
31108,31623,36.0
31108,31609,132.0
31108,31128,1.0
31272,31266,9.0
31272,31600,6.0
31272,31064,1.0
31272,31203,5.0
31272,31321,24.0
31272,31228,10.0
31272,31646,9.0
31272,31110,1.0
31272,31215,2.0
31272,31249,26.0
31272,31219,26.0
31272,31227,2.0
31272,31201,8.0
31272,31288,60.0
31272,31241,7.0
31272,31609,16.0
31272,31128,1.0
31272,31233,5.0
31272,31623,135.0
31272,31615,20.0
31272,31243,37.0
31272,31246,4.0
31272,31277,7.0
31272,31290,35.0
31272,31289,28.0
31272,31628,56.0
31272,31129,35.0
31272,31101,1.0
31272,31271,39.0
31272,31247,65.0
31272,31108,28.0
31272,31230,6.0
31272,31613,14.0
31272,31281,1.0
31272,31232,32.0
31272,31258,35.0
31272,31248,75.0
31272,31257,2.0
31272,31603,26.0
31272,31627,8.0
31272,31265,8.0
31014,31215,11.0
31014,31628,4.0
31014,31212,4.0
31014,31101,5.0
31014,31201,1.0
31014,31232,2.0
31014,31266,9.0
31014,31128,10.0
31014,31257,7.0
31014,31295,116.0
31014,31007,2.0
31014,31290,2.0
31014,31228,4.0
31014,31246,26.0
31014,31200,10.0
31014,31037,3.0
31014,31314,13.0
31014,31241,6.0
31014,31229,10.0
31014,31110,9.0
31014,31271,1.0
31014,31233,3.0
31014,31603,1.0
31014,31248,9.0
31014,31064,41.0
31014,31289,20.0
31014,31258,4.0
31014,31646,2.0
31014,31321,1.0
31014,31265,6.0
31014,31609,5.0
31014,31247,18.0
31014,31203,5.0
31014,31002,2.0
31014,31281,3.0
31014,31214,5.0
31014,31288,4.0
31014,31249,6.0
31064,31247,23.0
31064,31627,1.0
31064,31271,1.0
31064,31288,1.0
31064,31265,4.0
31064,31014,11.0
31064,31108,8.0
31064,31101,2.0
31064,31609,8.0
31064,31249,104.0
31064,31646,9.0
31064,31321,10.0
31064,31201,4.0
31064,31230,2.0
31064,31290,4.0
31064,31002,41.0
31064,31129,4.0
31064,31314,4.0
31064,31233,4.0
31064,31243,4.0
31064,31289,36.0
31064,31295,2.0
31064,31277,2.0
31064,31232,2.0
31064,31215,8.0
31064,31007,28.0
31064,31203,2.0
31064,31258,15.0
31064,31628,1.0
31064,31128,1.0
31064,31248,11.0
31064,31603,1.0
31128,31110,15.0
31128,31246,56.0
31128,31247,20.0
31128,31229,61.0
31128,31265,17.0
31128,31243,3.0
31128,31230,5.0
31128,31002,2.0
31128,31233,18.0
31128,31281,8.0
31128,31214,33.0
31128,31295,50.0
31128,31215,32.0
31128,31609,5.0
31128,31321,7.0
31128,31258,9.0
31128,31288,10.0
31128,31646,6.0
31128,31615,1.0
31128,31257,31.0
31128,31129,14.0
31128,31603,4.0
31128,31228,16.0
31128,31623,1.0
31128,31201,36.0
31128,31290,13.0
31128,31289,35.0
31128,31249,1.0
31128,31227,4.0
31128,31241,36.0
31128,31314,14.0
31128,31271,9.0
31128,31277,14.0
31128,31200,32.0
31128,31627,2.0
31128,31266,24.0
31128,31007,4.0
31128,31014,23.0
31128,31064,4.0
31128,31203,24.0
31128,31232,9.0
31128,31272,5.0
31128,31101,20.0
31128,31613,1.0
31128,31600,16.0
31128,31212,4.0
31128,31219,9.0
31314,31215,56.0
31314,31064,8.0
31314,31265,5.0
31314,31128,8.0
31314,31288,1.0
31314,31609,16.0
31314,31247,9.0
31314,31257,16.0
31314,31129,3.0
31314,31200,17.0
31314,31214,4.0
31314,31290,10.0
31314,31227,1.0
31314,31628,3.0
31314,31615,1.0
31314,31321,8.0
31314,31232,5.0
31314,31295,4.0
31314,31258,19.0
31314,31110,4.0
31314,31277,5.0
31314,31248,5.0
31314,31230,1.0
31314,31266,2.0
31314,31241,3.0
31314,31101,2.0
31314,31289,40.0
31314,31014,17.0
31314,31271,1.0
31314,31228,1.0
31314,31212,3.0
31314,31281,5.0
31314,31249,5.0
31314,31007,2.0
31314,31201,12.0
31314,31603,1.0
31314,31646,24.0
31314,31203,3.0
31314,31627,6.0
31314,31037,1.0
31314,31229,3.0
31314,31613,2.0
31314,31108,2.0
31314,31246,9.0
31314,31600,2.0
31628,31603,17.0
31628,31266,1.0
31628,31627,16.0
31628,31129,5.0
31628,31623,40.0
31628,31613,97.0
31628,31281,3.0
31628,31128,1.0
31628,31201,2.0
31628,31290,11.0
31628,31271,7.0
31628,31247,13.0
31628,31265,2.0
31628,31228,3.0
31628,31249,5.0
31628,31609,73.0
31628,31215,6.0
31628,31227,2.0
31628,31241,1.0
31628,31108,106.0
31628,31288,6.0
31628,31289,2.0
31628,31277,10.0
31628,31212,6.0
31628,31258,8.0
31628,31230,7.0
31628,31203,1.0
31628,31232,5.0
31628,31615,6.0
31628,31219,8.0
31628,31321,1.0
31628,31600,4.0
31628,31646,54.0
31628,31248,15.0
31628,31272,40.0
31628,31233,3.0
31628,31257,2.0
31628,31214,1.0
31628,31243,12.0
31246,31247,13.0
31246,31230,10.0
31246,31603,7.0
31246,31014,11.0
31246,31232,5.0
31246,31214,10.0
31246,31265,9.0
31246,31248,11.0
31246,31277,16.0
31246,31249,3.0
31246,31646,13.0
31246,31281,22.0
31246,31110,31.0
31246,31623,1.0
31246,31129,22.0
31246,31609,2.0
31246,31233,14.0
31246,31289,24.0
31246,31258,12.0
31246,31241,24.0
31246,31600,14.0
31246,31201,30.0
31246,31228,7.0
31246,31101,21.0
31246,31215,14.0
31246,31108,4.0
31246,31229,19.0
31246,31271,3.0
31246,31266,15.0
31246,31219,3.0
31246,31257,42.0
31246,31243,1.0
31246,31212,13.0
31246,31227,1.0
31246,31288,5.0
31246,31128,36.0
31246,31203,9.0
31246,31314,13.0
31246,31627,2.0
31246,31613,1.0
31246,31295,21.0
31246,31200,45.0
31246,31321,4.0
31246,31290,6.0
31266,31232,68.0
31266,31203,40.0
31266,31628,2.0
31266,31110,18.0
31266,31201,96.0
31266,31290,3.0
31266,31219,16.0
31266,31272,10.0
31266,31281,71.0
31266,31603,22.0
31266,31277,11.0
31266,31243,5.0
31266,31288,14.0
31266,31314,4.0
31266,31064,1.0
31266,31271,12.0
31266,31321,11.0
31266,31646,3.0
31266,31200,24.0
31266,31249,8.0
31266,31214,9.0
31266,31215,4.0
31266,31627,12.0
31266,31101,36.0
31266,31228,45.0
31266,31212,44.0
31266,31247,10.0
31266,31613,1.0
31266,31257,7.0
31266,31246,41.0
31266,31241,50.0
31266,31600,44.0
31266,31258,16.0
31266,31623,9.0
31266,31227,35.0
31266,31233,8.0
31266,31129,8.0
31266,31108,10.0
31266,31609,3.0
31266,31230,81.0
31266,31229,17.0
31266,31615,6.0
31266,31295,8.0
31266,31248,9.0
31266,31014,5.0
31266,31265,25.0
31266,31289,3.0
31266,31128,47.0
31212,31203,23.0
31212,31232,3.0
31212,31623,5.0
31212,31064,1.0
31212,31271,9.0
31212,31246,44.0
31212,31295,25.0
31212,31609,11.0
31212,31266,24.0
31212,31248,7.0
31212,31628,9.0
31212,31108,3.0
31212,31613,1.0
31212,31007,3.0
31212,31247,6.0
31212,31281,14.0
31212,31201,26.0
31212,31321,5.0
31212,31627,3.0
31212,31229,68.0
31212,31289,15.0
31212,31600,4.0
31212,31219,3.0
31212,31230,5.0
31212,31646,3.0
31212,31228,12.0
31212,31128,17.0
31212,31215,14.0
31212,31615,1.0
31212,31249,4.0
31212,31227,12.0
31212,31200,18.0
31212,31277,25.0
31212,31257,35.0
31212,31603,10.0
31212,31110,37.0
31212,31233,6.0
31212,31258,13.0
31212,31101,26.0
31212,31241,16.0
31212,31290,12.0
31212,31314,7.0
31212,31265,3.0
31212,31288,7.0
31212,31214,15.0
31212,31014,12.0
31600,31295,1.0
31600,31314,6.0
31600,31200,16.0
31600,31623,9.0
31600,31277,44.0
31600,31229,10.0
31600,31272,4.0
31600,31627,40.0
31600,31203,33.0
31600,31201,25.0
31600,31628,10.0
31600,31265,20.0
31600,31212,12.0
31600,31290,10.0
31600,31108,4.0
31600,31247,15.0
31600,31603,101.0
31600,31101,16.0
31600,31227,80.0
31600,31230,55.0
31600,31243,17.0
31600,31266,35.0
31600,31288,20.0
31600,31257,9.0
31600,31064,2.0
31600,31646,7.0
31600,31609,4.0
31600,31241,25.0
31600,31219,8.0
31600,31246,19.0
31600,31215,7.0
31600,31289,7.0
31600,31233,9.0
31600,31128,18.0
31600,31232,21.0
31600,31613,5.0
31600,31321,11.0
31600,31129,10.0
31600,31248,12.0
31600,31110,15.0
31600,31281,35.0
31600,31271,5.0
31600,31258,7.0
31600,31228,39.0
31600,31615,23.0
31600,31214,12.0
31214,31201,80.0
31214,31246,10.0
31214,31646,5.0
31214,31289,7.0
31214,31247,17.0
31214,31219,4.0
31214,31101,50.0
31214,31243,2.0
31214,31248,11.0
31214,31288,5.0
31214,31266,17.0
31214,31257,23.0
31214,31227,25.0
31214,31272,3.0
31214,31228,18.0
31214,31314,3.0
31214,31281,15.0
31214,31627,6.0
31214,31258,15.0
31214,31108,3.0
31214,31203,20.0
31214,31233,103.0
31214,31321,10.0
31214,31229,107.0
31214,31600,14.0
31214,31128,61.0
31214,31628,1.0
31214,31129,5.0
31214,31232,2.0
31214,31271,4.0
31214,31200,49.0
31214,31603,5.0
31214,31212,31.0
31214,31290,1.0
31214,31277,20.0
31214,31249,6.0
31214,31613,2.0
31214,31110,75.0
31214,31241,25.0
31214,31623,5.0
31214,31295,10.0
31214,31230,2.0
31214,31215,5.0
31214,31615,3.0
31214,31265,6.0
31214,31064,2.0
31271,31215,1.0
31271,31609,13.0
31271,31228,22.0
31271,31321,85.0
31271,31243,51.0
31271,31241,11.0
31271,31101,2.0
31271,31108,15.0
31271,31258,46.0
31271,31314,2.0
31271,31257,5.0
31271,31219,63.0
31271,31646,4.0
31271,31229,4.0
31271,31265,11.0
31271,31232,47.0
31271,31248,90.0
31271,31627,15.0
31271,31277,14.0
31271,31200,5.0
31271,31227,10.0
31271,31603,63.0
31271,31288,63.0
31271,31272,18.0
31271,31615,16.0
31271,31613,20.0
31271,31002,1.0
31271,31266,4.0
31271,31246,3.0
31271,31628,17.0
31271,31203,8.0
31271,31233,21.0
31271,31600,16.0
31271,31295,1.0
31271,31290,46.0
31271,31249,20.0
31271,31230,3.0
31271,31212,7.0
31271,31128,4.0
31271,31247,73.0
31271,31129,98.0
31271,31289,81.0
31271,31201,5.0
31271,31623,56.0
31243,31129,34.0
31243,31200,1.0
31243,31627,7.0
31243,31215,5.0
31243,31290,31.0
31243,31321,23.0
31243,31266,4.0
31243,31247,76.0
31243,31201,13.0
31243,31628,22.0
31243,31613,17.0
31243,31277,5.0
31243,31609,28.0
31243,31271,56.0
31243,31623,110.0
31243,31257,3.0
31243,31212,2.0
31243,31232,28.0
31243,31219,21.0
31243,31288,55.0
31243,31258,43.0
31243,31603,8.0
31243,31600,7.0
31243,31248,69.0
31243,31646,16.0
31243,31228,8.0
31243,31108,55.0
31243,31272,15.0
31243,31002,1.0
31243,31227,3.0
31243,31249,30.0
31243,31230,11.0
31243,31265,10.0
31243,31246,2.0
31243,31289,38.0
31243,31233,5.0
31243,31615,5.0
31243,31203,1.0
31265,31241,11.0
31265,31230,60.0
31265,31295,3.0
31265,31289,15.0
31265,31214,3.0
31265,31609,12.0
31265,31613,20.0
31265,31227,51.0
31265,31129,7.0
31265,31233,31.0
31265,31257,21.0
31265,31247,14.0
31265,31248,8.0
31265,31200,21.0
31265,31229,11.0
31265,31249,9.0
31265,31277,15.0
31265,31281,17.0
31265,31219,7.0
31265,31288,22.0
31265,31290,6.0
31265,31623,28.0
31265,31128,11.0
31265,31203,13.0
31265,31232,23.0
31265,31266,23.0
31265,31272,11.0
31265,31258,4.0
31265,31110,4.0
31265,31243,3.0
31265,31628,12.0
31265,31627,24.0
31265,31201,15.0
31265,31321,20.0
31265,31215,11.0
31265,31271,9.0
31265,31246,11.0
31265,31212,5.0
31265,31646,5.0
31265,31600,19.0
31265,31108,7.0
31265,31228,32.0
31265,31064,1.0
31265,31603,50.0
31265,31615,21.0
31265,31101,9.0
31227,31241,8.0
31227,31613,1.0
31227,31230,9.0
31227,31281,14.0
31227,31628,4.0
31227,31289,10.0
31227,31257,5.0
31227,31615,3.0
31227,31258,12.0
31227,31128,6.0
31227,31200,11.0
31227,31314,6.0
31227,31272,11.0
31227,31271,10.0
31227,31321,6.0
31227,31609,2.0
31227,31295,4.0
31227,31214,28.0
31227,31627,3.0
31227,31203,9.0
31227,31248,4.0
31227,31228,26.0
31227,31110,2.0
31227,31101,4.0
31227,31229,7.0
31227,31108,7.0
31227,31277,28.0
31227,31246,3.0
31227,31288,9.0
31227,31243,7.0
31227,31219,3.0
31227,31247,4.0
31227,31603,13.0
31227,31249,8.0
31227,31266,24.0
31227,31623,6.0
31227,31232,16.0
31227,31212,6.0
31227,31215,7.0
31227,31600,49.0
31227,31233,16.0
31227,31201,8.0
31227,31265,21.0
31227,31129,8.0
31227,31290,3.0
31037,31314,3.0
31037,31258,6.0
31037,31248,1.0
31037,31289,9.0
31037,31646,1.0
31037,31014,12.0
31037,31229,1.0
31037,31295,3.0
31037,31110,1.0
31037,31129,1.0
31037,31246,2.0
31201,31600,30.0
31201,31219,11.0
31201,31200,174.0
31201,31230,29.0
31201,31627,25.0
31201,31246,35.0
31201,31289,8.0
31201,31129,10.0
31201,31277,38.0
31201,31014,1.0
31201,31623,20.0
31201,31266,85.0
31201,31265,23.0
31201,31247,8.0
31201,31272,1.0
31201,31203,18.0
31201,31295,10.0
31201,31214,115.0
31201,31288,6.0
31201,31233,21.0
31201,31314,6.0
31201,31249,2.0
31201,31110,96.0
31201,31229,205.0
31201,31248,7.0
31201,31321,19.0
31201,31232,13.0
31201,31228,21.0
31201,31101,81.0
31201,31613,5.0
31201,31128,42.0
31201,31257,10.0
31201,31646,21.0
31201,31215,5.0
31201,31241,41.0
31201,31609,3.0
31201,31615,8.0
31201,31628,1.0
31201,31108,8.0
31201,31227,21.0
31201,31258,6.0
31201,31603,5.0
31201,31212,32.0
31201,31290,12.0
31201,31243,11.0
31201,31281,54.0
31201,31271,4.0
31289,31243,25.0
31289,31295,7.0
31289,31615,5.0
31289,31014,20.0
31289,31272,45.0
31289,31227,12.0
31289,31603,22.0
31289,31232,26.0
31289,31201,18.0
31289,31290,142.0
31289,31257,41.0
31289,31228,16.0
31289,31266,4.0
31289,31271,46.0
31289,31108,16.0
31289,31230,33.0
31289,31233,23.0
31289,31314,40.0
31289,31628,3.0
31289,31623,32.0
31289,31214,1.0
31289,31248,230.0
31289,31646,20.0
31289,31609,17.0
31289,31129,102.0
31289,31219,92.0
31289,31002,2.0
31289,31277,79.0
31289,31265,14.0
31289,31258,93.0
31289,31613,10.0
31289,31321,157.0
31289,31600,13.0
31289,31241,23.0
31289,31064,35.0
31289,31212,22.0
31289,31200,26.0
31289,31229,10.0
31289,31215,80.0
31289,31246,26.0
31289,31281,5.0
31289,31203,23.0
31289,31128,32.0
31289,31101,6.0
31289,31110,4.0
31289,31247,199.0
31289,31249,132.0
31289,31288,235.0
31623,31272,157.0
31623,31243,112.0
31623,31108,46.0
31623,31064,3.0
31623,31271,74.0
31623,31247,40.0
31623,31101,2.0
31623,31257,4.0
31623,31228,21.0
31623,31214,4.0
31623,31230,15.0
31623,31281,9.0
31623,31227,12.0
31623,31265,42.0
31623,31288,45.0
31623,31646,30.0
31623,31014,1.0
31623,31229,1.0
31623,31203,7.0
31623,31241,7.0
31623,31246,3.0
31623,31295,2.0
31623,31290,21.0
31623,31200,8.0
31623,31609,15.0
31623,31289,5.0
31623,31219,81.0
31623,31110,1.0
31623,31613,40.0
31623,31321,33.0
31623,31277,30.0
31623,31215,8.0
31623,31627,77.0
31623,31201,7.0
31623,31266,6.0
31623,31615,431.0
31623,31258,16.0
31623,31212,2.0
31623,31248,61.0
31623,31232,28.0
31623,31128,8.0
31623,31249,4.0
31623,31600,22.0
31623,31007,1.0
31623,31628,65.0
31623,31129,9.0
31623,31603,69.0
31623,31233,37.0
31219,31295,6.0
31219,31014,1.0
31219,31247,40.0
31219,31290,45.0
31219,31281,12.0
31219,31288,22.0
31219,31002,2.0
31219,31271,35.0
31219,31258,49.0
31219,31613,11.0
31219,31228,38.0
31219,31108,7.0
31219,31600,8.0
31219,31233,10.0
31219,31129,39.0
31219,31272,19.0
31219,31229,1.0
31219,31266,10.0
31219,31249,27.0
31219,31064,1.0
31219,31615,14.0
31219,31277,11.0
31219,31232,24.0
31219,31321,21.0
31219,31201,11.0
31219,31646,9.0
31219,31265,6.0
31219,31215,6.0
31219,31110,1.0
31219,31212,4.0
31219,31257,2.0
31219,31227,3.0
31219,31243,27.0
31219,31314,6.0
31219,31241,14.0
31219,31230,10.0
31219,31289,54.0
31219,31246,3.0
31219,31128,12.0
31219,31248,38.0
31219,31623,69.0
31219,31203,7.0
31219,31609,4.0
31219,31628,8.0
31219,31200,4.0
31219,31603,6.0
31229,31603,19.0
31229,31615,2.0
31229,31257,25.0
