source,target,weight
31281,31265,11.0
31281,31108,2.0
31281,31229,20.0
31281,31321,5.0
31281,31289,2.0
31281,31232,25.0
31281,31233,14.0
31281,31228,19.0
31281,31257,2.0
31281,31615,2.0
31281,31227,7.0
31281,31203,30.0
31281,31277,4.0
31281,31623,3.0
31281,31603,19.0
31281,31271,4.0
31281,31201,20.0
31281,31246,2.0
31281,31241,25.0
31281,31249,2.0
31281,31295,2.0
31281,31600,24.0
31281,31258,8.0
31281,31212,6.0
31281,31230,32.0
31203,31108,1.0
31203,31603,10.0
31203,31281,31.0
31203,31257,2.0
31203,31265,11.0
31203,31227,2.0
31203,31627,1.0
31203,31228,18.0
31203,31289,2.0
31203,31628,1.0
31203,31248,1.0
31203,31271,5.0
31203,31214,5.0
31203,31128,13.0
31203,31200,32.0
31203,31232,4.0
31203,31623,2.0
31203,31321,1.0
31203,31230,7.0
31203,31609,3.0
31203,31277,9.0
31203,31110,10.0
31203,31212,6.0
31203,31241,9.0
31203,31615,1.0
31203,31266,26.0
31203,31215,4.0
31203,31233,31.0
31203,31101,29.0
31203,31064,3.0
31203,31246,13.0
31203,31129,4.0
31203,31600,16.0
31203,31646,2.0
31203,31295,2.0
31203,31288,2.0
31203,31201,2.0
31203,31229,27.0
31203,31258,1.0
31203,31219,4.0
31277,31219,3.0
31277,31230,10.0
31277,31228,9.0
31277,31247,4.0
31277,31129,3.0
31277,31257,4.0
31277,31241,23.0
31277,31258,18.0
31277,31200,2.0
31277,31229,6.0
31277,31290,13.0
31277,31203,16.0
31277,31215,2.0
31277,31064,2.0
31277,31214,3.0
31277,31603,2.0
31277,31613,1.0
31277,31265,23.0
31277,31271,3.0
31277,31227,4.0
31277,31266,4.0
31277,31272,1.0
31277,31321,4.0
31277,31281,10.0
31277,31248,1.0
31277,31233,7.0
31277,31201,11.0
31277,31314,1.0
31277,31628,7.0
31277,31295,2.0
31277,31110,2.0
31277,31108,18.0
31277,31128,3.0
31277,31101,7.0
31277,31600,8.0
31277,31288,8.0
31277,31623,23.0
31277,31232,9.0
31277,31289,33.0
31277,31615,2.0
31277,31246,5.0
31277,31249,11.0
31277,31014,1.0
31277,31646,2.0
31215,31232,6.0
31215,31295,11.0
31215,31233,2.0
31215,31128,9.0
31215,31613,1.0
31215,31101,4.0
31215,31609,1.0
31215,31258,3.0
31215,31110,3.0
31215,31272,2.0
31215,31228,3.0
31215,31321,1.0
31215,31314,7.0
31215,31108,1.0
31215,31289,7.0
31215,31229,2.0
31215,31290,6.0
31215,31281,1.0
31215,31212,4.0
31215,31288,1.0
31215,31248,4.0
31215,31201,3.0
31215,31247,9.0
31215,31014,4.0
31215,31265,6.0
31215,31277,4.0
31215,31214,2.0
31215,31243,2.0
31215,31246,3.0
31215,31257,7.0
31215,31203,3.0
31215,31271,1.0
31215,31241,1.0
31215,31064,1.0
31215,31646,5.0
31215,31200,6.0
31215,31249,1.0
31295,31243,1.0
31295,31603,2.0
31295,31290,1.0
31295,31277,1.0
31295,31110,4.0
31295,31203,1.0
31295,31201,2.0
31295,31215,18.0
31295,31600,1.0
31295,31627,2.0
31295,31200,7.0
31295,31623,1.0
31295,31128,4.0
31295,31101,5.0
31295,31246,5.0
31295,31289,11.0
31295,31257,15.0
31295,31266,2.0
31295,31314,1.0
31295,31228,4.0
31295,31219,1.0
31295,31064,1.0
31295,31233,1.0
31295,31281,2.0
31295,31241,7.0
31295,31214,1.0
31295,31212,6.0
31295,31229,6.0
31295,31258,1.0
31295,31265,2.0
31295,31014,58.0
31241,31233,22.0
31241,31277,13.0
31241,31628,1.0
31241,31243,1.0
31241,31266,18.0
31241,31227,5.0
31241,31249,2.0
31241,31110,24.0
31241,31314,2.0
31241,31219,3.0
31241,31200,43.0
31241,31129,2.0
31241,31600,4.0
31241,31228,26.0
31241,31257,5.0
31241,31281,11.0
31241,31615,2.0
31241,31212,58.0
31241,31613,1.0
31241,31128,51.0
31241,31321,3.0
31241,31295,6.0
31241,31203,16.0
31241,31201,33.0
31241,31108,1.0
31241,31623,2.0
31241,31289,1.0
31241,31627,3.0
31241,31215,3.0
31241,31248,4.0
31241,31229,32.0
31241,31246,12.0
31241,31258,2.0
31241,31271,6.0
31241,31101,14.0
31241,31265,5.0
31241,31230,12.0
31241,31603,5.0
31241,31288,4.0
31241,31232,24.0
31241,31247,2.0
31241,31214,10.0
31321,31230,6.0
31321,31265,4.0
31321,31288,25.0
31321,31613,2.0
31321,31241,1.0
31321,31249,10.0
31321,31228,2.0
31321,31248,8.0
31321,31200,2.0
31321,31609,2.0
31321,31266,2.0
31321,31628,3.0
31321,31646,2.0
31321,31128,1.0
31321,31277,8.0
31321,31623,1.0
31321,31627,1.0
31321,31258,32.0
31321,31281,1.0
31321,31243,6.0
31321,31232,2.0
31321,31101,3.0
31321,31201,1.0
31321,31600,2.0
31321,31272,5.0
31321,31129,11.0
31321,31229,1.0
31321,31247,10.0
31321,31289,19.0
31321,31271,9.0
31321,31227,3.0
31321,31290,6.0
31321,31257,2.0
31609,31212,2.0
31609,31628,22.0
31609,31613,7.0
31609,31108,63.0
31609,31229,1.0
31609,31227,1.0
31609,31277,1.0
31609,31214,2.0
31609,31623,2.0
31609,31007,1.0
31609,31289,1.0
31609,31600,1.0
31609,31232,6.0
31609,31243,3.0
31609,31247,3.0
31609,31288,4.0
31609,31321,1.0
31609,31646,14.0
31609,31258,6.0
31609,31249,5.0
31609,31314,1.0
31609,31233,3.0
31609,31246,1.0
31609,31271,3.0
31609,31281,1.0
31609,31203,2.0
31249,31247,28.0
31249,31289,23.0
31249,31064,31.0
31249,31129,8.0
31249,31002,12.0
31249,31321,13.0
31249,31200,1.0
31249,31609,6.0
31249,31623,5.0
31249,31203,1.0
31249,31646,8.0
31249,31243,5.0
31249,31271,8.0
31249,31229,9.0
31249,31277,5.0
31249,31248,25.0
31249,31214,6.0
31249,31272,16.0
31249,31265,5.0
31249,31314,9.0
31249,31290,32.0
31249,31603,1.0
31249,31232,11.0
31249,31258,45.0
31249,31295,1.0
31249,31288,8.0
31249,31007,1.0
31249,31215,8.0
31249,31628,3.0
31249,31266,1.0
31249,31108,5.0
31249,31201,2.0
31249,31128,1.0
31603,31232,11.0
31603,31247,2.0
31603,31248,1.0
31603,31627,15.0
31603,31609,2.0
31603,31201,1.0
31603,31321,3.0
31603,31623,31.0
31603,31203,5.0
31603,31271,8.0
31603,31101,8.0
31603,31233,16.0
31603,31246,3.0
31603,31249,5.0
31603,31615,45.0
31603,31064,1.0
31603,31243,2.0
31603,31272,1.0
31603,31295,2.0
31603,31219,5.0
31603,31228,13.0
31603,31628,3.0
31603,31229,11.0
31603,31314,1.0
31603,31200,8.0
31603,31266,16.0
31603,31241,7.0
31603,31646,1.0
31603,31214,5.0
31603,31230,29.0
31603,31227,8.0
31603,31257,4.0
31603,31289,2.0
31603,31212,5.0
31603,31613,13.0
31603,31600,45.0
31603,31128,7.0
31603,31288,16.0
31603,31258,7.0
31603,31265,29.0
31603,31108,4.0
31603,31281,10.0
